mvViolationPct,lvViolationPct,overloadedLines,overloadedTransformers,maxLineLoadingPct,maxTransformerLoadingPct,totalEnergyKWh,totalLossesKWh,lossesPct
0.0,38.55617455896008,0,0,74.45323062047878,88.55660223599074,13118.171783139365,607.3164311371658,4.629581325636722
