transformer,ratedKva,maxApparentPowerKva,maxLoadingPct,meanLoadingPct,overloadHours
trf_6_4910a,30.0,31.695077415455984,105.65025805151996,50.24495635004018,2
trf_11_305a,75.0,60.34487789201029,80.45983718934706,27.797838311966753,0
trf_6_1139a,15.0,11.014961141836626,73.43307427891084,27.97872054169665,0
trf_6_3509a,5.0,3.3488559351896985,66.97711870379398,31.860115898962658,0
trf_6_1146a,10.0,5.923354845202032,59.233548452020315,25.3508700928351,0
trf_6_4489a,25.0,13.344789464279353,53.37915785711741,23.83602813049052,0
trf_6_6273a,30.0,15.888847128238389,52.962823760794635,19.8683605342982,0
trf_11_4955a,15.0,7.716809023847811,51.44539349231874,24.54534028508569,0
trf_16_2195a,15.0,6.558614307766089,43.724095385107255,20.842266175517754,0
trf_6_1541a,15.0,6.544311089147634,43.62874059431756,16.939025753437758,0
trf_16_3996a,15.0,6.105062812394534,40.700418749296894,19.37894411544646,0
trf_34_5029a,10.0,3.8825948006740245,38.82594800674025,14.913700661574348,0
trf_6_6249a,30.0,11.356891596856432,37.85630532285477,15.44379569101517,0
trf_6_3256a,15.0,5.631107437666359,37.54071625110906,17.956826387221213,0
trf_6_3013a,5.0,1.874542542838527,37.490850856770535,17.936387848470165,0
trf_6_1138a,10.0,3.3513903449595714,33.513903449595716,19.105846664693686,0
trf_11_131a,10.0,3.2871872877007133,32.871872877007135,15.780190642869044,0
trf_16_6082a,15.0,4.709890218848636,31.39926812565757,11.678621194108546,0
trf_6_6153a,30.0,9.158722186192046,30.529073953973484,17.2391793231354,0
trf_16_5055a,10.0,2.8553923402664627,28.55392340266463,13.646368684310096,0
trf_11_3987a,5.0,1.3346909098966833,26.693818197933666,12.888177063441832,0
trf_16_1143a,30.0,7.889149656331845,26.297165521106148,15.708146497329274,0
trf_6_1019a,25.0,6.342782617637023,25.371130470548092,13.76202734473204,0
trf_6_127a,15.0,3.690155418362107,24.601036122414047,11.843824021663016,0
trf_6_3434a,5.0,1.2294636638229215,24.58927327645843,11.904368632607373,0
trf_6_729a,15.0,3.6550863052174662,24.367242034783107,11.724451672392917,0
trf_16_2139a,25.0,5.774927707831639,23.099710831326558,11.065713056606805,0
trf_6_5595a,30.0,6.608861512930006,22.029538376433354,8.353651349585862,0
trf_34_1581a,10.0,2.1138381186541473,21.138381186541473,10.205137189029356,0
trf_6_1030a,10.0,2.007287170952848,20.07287170952848,9.685835826214163,0
trf_6_3563a,10.0,1.9505435280515688,19.50543528051569,9.413948245414828,0
trf_16_2916a,10.0,1.93198218083006,19.3198218083006,9.30261266191018,0
trf_6_1350a,45.0,8.613657523525653,19.14146116339034,7.082001711415355,0
trf_6_3820a,15.0,2.7809206117649556,18.539470745099706,8.956987064679614,0
trf_6_3538a,10.0,1.8509118053444702,18.509118053444702,8.980445567225312,0
trf_6_4249a,25.0,4.602095274005222,18.40838109602089,7.536960664395621,0
trf_34_1018a,5.0,0.8978965123423641,17.957930246847283,8.780549484563856,0
trf_6_6158a,45.0,7.712150516744465,17.138112259432145,8.300188831150761,0
trf_6_2860a,10.0,1.7017472220906493,17.01747222090649,8.231987205331984,0
trf_16_3221a,25.0,4.192046110832901,16.768184443331602,8.053621015142495,0
trf_16_5474a,10.0,1.6640837116205776,16.640837116205777,8.042954369939732,0
trf_16_3130a,30.0,4.831609251021231,16.105364170070768,7.824244790822378,0
trf_6_2090a,15.0,2.4121577193271553,16.081051462181037,7.823607635582675,0
trf_6_3634a,10.0,1.5885387554559773,15.885387554559774,7.700009891807227,0
trf_6_6197a,75.0,11.71401233034484,15.618683107126452,7.519989643383169,0
trf_16_1301a,10.0,1.5572703117730655,15.572703117730654,7.584770012665634,0
trf_6_727a,30.0,4.6510087750828,15.503362583609333,7.518629273935107,0
trf_11_2597a,10.0,1.5501364009546084,15.501364009546084,7.536985396084595,0
trf_6_3819a,30.0,4.58797758380056,15.293258612668534,7.456412977523677,0
trf_6_129a,10.0,1.5178428290464279,15.178428290464279,7.40720347235498,0
trf_6_4704a,10.0,1.5088185230978102,15.088185230978102,11.520745305303144,0
trf_16_537a,5.0,0.7458506198605124,14.917012397210248,7.372176582776361,0
trf_16_504a,15.0,2.1541654385181217,14.361102923454146,9.588421870893182,0
trf_6_1238a,15.0,2.1449105771661237,14.299403847774158,6.92748479240927,0
trf_16_1144a,15.0,2.129670040930505,14.197800272870035,6.872672598018819,0
trf_16_3548a,10.0,1.41798498001676,14.179849800167602,9.478293463646523,0
trf_6_723a,15.0,2.0692155418340508,13.794770278893672,6.746272370261629,0
trf_6_3818a,10.0,1.3775889879403675,13.775889879403675,6.696690390959861,0
trf_6_808a,15.0,2.054745125794826,13.698300838632175,6.703612994659058,0
trf_16_2428a,5.0,0.6834910104020819,13.669820208041639,6.720552575484663,0
trf_16_1141a,15.0,2.0111098837026016,13.40739922468401,6.4972331407666255,0
trf_6_737a,15.0,1.94305842265764,12.9537228177176,6.353631352613103,0
trf_11_132a,10.0,1.2921073233556626,12.921073233556626,6.328970147990694,0
trf_6_1262a,10.0,1.2701683675219293,12.701683675219293,6.219241063159507,0
trf_6_2417a,10.0,1.231568550075865,12.31568550075865,6.01660805555079,0
trf_6_2887a,10.0,1.22356724029017,12.2356724029017,5.984899715225317,0
trf_6_1475a,15.0,1.8014113063428432,12.009408708952288,7.15910438407219,0
trf_6_728a,30.0,3.5928513455347413,11.97617115178247,5.858810416990949,0
trf_6_124a,45.0,5.349815688616572,11.888479308036828,6.1023881909716495,0
trf_16_3904a,10.0,1.1871634262791697,11.871634262791698,5.800934097871983,0
trf_16_303a,15.0,1.7638364355888916,11.75890957059261,5.776798655467658,0
trf_34_5260a,10.0,1.1623252766344487,11.623252766344487,5.709042285361178,0
trf_6_5712a,30.0,3.444374665302864,11.48124888434288,6.641536302692479,0
trf_6_5085a,30.0,3.364801801093021,11.216006003643404,5.504514300058396,0
trf_6_810a,30.0,3.339135526803908,11.130451756013027,5.463594021260644,0
trf_16_299a,45.0,4.988431960300367,11.085404356223037,5.426056983914237,0
trf_16_6460a,25.0,2.755614117397242,11.022456469588969,5.33890514665772,0
trf_16_300a,15.0,1.6517482009694886,11.011654673129923,5.396380197649022,0
trf_6_1445a,10.0,1.0981013834628928,10.981013834628929,5.382276077569641,0
trf_6_1503a,10.0,1.012067528572186,10.12067528572186,4.988008354378002,0
trf_16_1095a,15.0,1.4979402399514967,9.98626826634331,4.901735392390218,0
trf_6_1960a,10.0,0.9903387403481063,9.903387403481064,4.881996590807919,0
trf_6_2064a,5.0,0.49371363465423285,9.874272693084658,4.947919569724155,0
trf_6_732a,30.0,2.88767545857886,9.625584861929532,4.754037891001122,0
trf_34_1649a,5.0,0.4782470119347178,9.564940238694357,4.811788327947967,0
trf_6_5472a,15.0,1.3690696333936183,9.127130889290788,4.4912097619613265,0
trf_16_6318a,45.0,4.090987329331914,9.09108295407092,4.489377803589588,0
trf_6_1178a,15.0,1.3280534240693393,8.853689493795596,4.3668376677107394,0
trf_16_1142a,45.0,3.932957608033503,8.739905795630007,4.310148132475788,0
trf_6_128a,15.0,1.289206046351577,8.59470697567718,4.264355367156539,0
trf_6_3224a,5.0,0.4219235989301895,8.43847197860379,4.263134877554511,0
trf_11_130a,15.0,1.2401482324783781,8.267654883189188,4.165475211871255,0
trf_6_1177a,75.0,5.913544062661102,7.884725416881469,3.985495624469325,0
trf_6_3019a,10.0,0.7803207445149412,7.803207445149411,3.9046454628766405,0
trf_6_6394a,25.0,1.8755058320699753,7.502023328279901,3.688350130612189,0
trf_6_1145a,10.0,0.7440449494769183,7.440449494769183,4.366039903364473,0
trf_16_4173a,10.0,0.7365181423497993,7.365181423497992,3.6858705174934907,0
trf_6_3011a,10.0,0.7363275199224546,7.363275199224546,3.7242504116271182,0
trf_6_3817a,5.0,0.3619157202980273,7.238314405960547,3.70529878302556,0
trf_6_1151a,30.0,2.14485042040795,7.149501401359833,3.5907445828213778,0
trf_6_3507a,10.0,0.7143666574621313,7.143666574621314,3.5925072147373545,0
trf_6_1647a,10.0,0.7131816067456136,7.1318160674561355,3.576690834979646,0
trf_16_3364a,15.0,1.0353456538116788,6.902304358744526,3.5168033345026983,0
trf_16_3328a,10.0,0.685532922991221,6.85532922991221,3.448742944709125,0
trf_6_1212a,25.0,1.641762901737151,6.5670516069486045,3.2564928813551117,0
trf_11_4785a,10.0,0.6387386944806408,6.387386944806408,3.23306763572527,0
trf_16_3997a,30.0,1.8417648768783963,6.139216256261321,3.125224165441617,0
trf_6_724a,30.0,1.7755268400257023,5.918422800085675,3.0112663721763,0
trf_16_301a,25.0,1.4618987945136273,5.847595178054508,2.9347398487083756,0
trf_6_1256a,10.0,0.576558684849948,5.7655868484994794,2.9571791238784484,0
trf_6_735a,10.0,0.5644777401378925,5.644777401378926,2.900343159258958,0
trf_16_6081a,10.0,0.5615687109985547,5.615687109985546,2.8701511304009,0
trf_6_1870a,15.0,0.8076595434569912,5.384396956379941,2.7383899901157016,0
trf_6_3142a,10.0,0.5175950820266201,5.1759508202662,2.654924370113704,0
trf_6_5711a,30.0,1.5372150544075904,5.124050181358635,2.638273553566463,0
trf_16_538a,30.0,1.5316720107802932,5.105573369267645,2.636778725156953,0
trf_6_6272a,15.0,0.7229897057531104,4.819931371687403,2.476113526747993,0
trf_16_5730a,25.0,1.2014265159706763,4.805706063882705,2.4215274792103085,0
trf_6_1344a,10.0,0.4742325204268273,4.742325204268273,2.46517098729333,0
trf_6_4161a,10.0,0.45324406383894855,4.5324406383894855,2.355698104400061,0
trf_34_5142a,10.0,0.4388222939050646,4.388222939050646,2.2940934714222876,0
trf_6_1048a,15.0,0.6550996035634512,4.367330690423008,2.3167496130284024,0
trf_6_731a,15.0,0.6273171590126345,4.182114393417563,2.230632049501117,0
trf_6_3613a,10.0,0.40416475907131294,4.041647590713129,2.1252006154985446,0
trf_6_3012a,10.0,0.4034278068260686,4.034278068260686,2.1210984177860666,0
trf_6_730a,15.0,0.6047405974928769,4.031603983285846,2.5243455442842295,0
trf_16_2658a,15.0,0.5852329640518817,3.9015530936792118,2.104787955152785,0
trf_6_1504a,30.0,1.1659954561289687,3.8866515204298957,2.061480211121094,0
trf_16_302a,10.0,0.36206733759877596,3.620673375987759,1.9329668428000109,0
trf_6_722a,15.0,0.5400275089139263,3.6001833927595084,1.957178752063234,0
trf_16_6312a,30.0,1.032694662285013,3.442315540950043,1.8548335109574081,0
trf_6_878a,10.0,0.2941773777133668,2.941773777133668,1.6123264672784776,0
trf_16_1585a,15.0,0.41390900331453,2.7593933554302,1.5683772696805225,0
trf_6_3010a,10.0,0.2745832412568892,2.745832412568892,1.5171364475648306,0
trf_6_5659a,30.0,0.7727137710640486,2.5757125702134953,1.4444619873555071,0
trf_16_5666a,10.0,0.25636296423754906,2.5636296423754907,1.433086676351766,0
trf_6_1213a,10.0,0.21138901307725724,2.1138901307725724,1.706507026218236,0
trf_6_122a,10.0,0.1955415081083387,1.955415081083387,1.175832668340368,0
trf_6_3604a,10.0,0.16424295635992067,1.6424295635992068,0.9996048097165526,0
trf_16_6019a,10.0,0.08510476396025204,0.8510476396025204,0.6360383950265426,0
trf_16_5003a,15.0,0.1141216408674883,0.7608109391165886,0.5648042109732664,0
trf_6_738a,5.0,0.03472984231659762,0.6945968463319524,0.6886033943974817,0
trf_6_733a,10.0,0.0656665246480326,0.656665246480326,0.5423958568933342,0
trf_6_125a,10.0,0.06148187189000141,0.614818718900014,0.5240260097215804,0
trf_6_3721a,5.0,0.029729093418750355,0.594581868375007,0.5878531335902012,0
trf_6_726a,15.0,0.07921812789438781,0.5281208526292521,0.5215008340576146,0
trf_6_725a,10.0,0.049520951307294295,0.495209513072943,0.48906523403266244,0
trf_16_539a,10.0,0.04951809569982892,0.4951809569982892,0.49011361790789754,0
trf_11_133a,10.0,0.049354998593061,0.49354998593061,0.4873027243316474,0
trf_12_6577a,30.0,0.13825761739455367,0.4608587246485122,0.455373612696304,0
trf_16_6122a,10.0,0.04496681769080651,0.44966817690806504,0.44943685880869233,0
trf_16_3545a,10.0,0.044940994124780406,0.44940994124780403,0.44871302788119555,0
trf_16_1140a,10.0,0.04488933912279781,0.4488933912279781,0.4476162763847186,0
