mvViolationPct,lvViolationPct,overloadedLines,overloadedTransformers,maxLineLoadingPct,maxTransformerLoadingPct,totalEnergyKWh,totalLossesKWh,lossesPct
0.0,38.53296193129062,0,1,73.73561922772116,108.0486246791771,17231.404678617648,1361.6604372610682,7.902202186399492
