voltageLevel,minVoltagePu,meanVoltagePu,maxVoltagePu,maxViolationPu,violationCount,violationPct
MV,0.9844128601347681,0.9966660176452504,1.007518538675739,0.0,0,0.0
LV,0.0,0.6004664211514771,1.0881686146094558,0.9499999999999873,6640,38.53296193129062
