hour,meterName,activeEnergyKWh,reactiveEnergyKvarh,activeLossesKWh,reactiveLossesKvarh,deltaActiveEnergyKWh,deltaReactiveEnergyKvarh,deltaActiveLossesKWh,deltaReactiveLossesKvarh
0,busa4-_202312598_segmmt_24122,383.0375066763261,-572.9305874069073,46.556019324387734,-98.23055185451638,383.0375066763261,-572.9305874069073,46.556019324387734,-98.23055185451638
0,trf_16_1585a_t2,0.1749636965586125,0.040323603143420664,0.08099767251518648,7.20905180365457e-05,0.1749636965586125,0.040323603143420664,0.08099767251518648,7.20905180365457e-05
0,trf_16_1143a_t2,2.4971864219759756,1.0149030251607045,0.14829274448398527,0.019955049947504085,2.4971864219759756,1.0149030251607045,0.14829274448398527,0.019955049947504085
0,trf_6_4910a_t2,8.914291638338911,3.915363158211071,0.2114352461699177,0.21751095894036643,8.914291638338911,3.915363158211071,0.2114352461699177,0.21751095894036643
0,trf_6_1541a_t2,0.7383462240365645,0.2848601072504036,0.08331027462457982,0.0031512169740464777,0.7383462240365645,0.2848601072504036,0.08331027462457982,0.0031512169740464777
0,trf_6_1350a_t2,0.7934786042529955,0.26000508254266236,0.18510607968166393,0.0011261243074622057,0.7934786042529955,0.26000508254266236,0.18510607968166393,0.0011261243074622057
0,trf_6_808a_t2,0.6197091299315522,0.23136322256169128,0.08028065810306823,0.0020553012676355707,0.6197091299315522,0.23136322256169128,0.08028065810306823,0.0020553012676355707
0,trf_6_810a_t2,1.014943628815617,0.37433318500373797,0.14100473016194592,0.0029573467007180053,1.014943628815617,0.37433318500373797,0.14100473016194592,0.0029573467007180053
0,trf_16_3130a_t2,1.4355468977653678,0.5574908316217837,0.14521558306472043,0.007145299918057749,1.4355468977653678,0.5574908316217837,0.14521558306472043,0.007145299918057749
0,trf_6_1048a_t2,0.2385474393880076,0.06780412578943039,0.07993689674758983,0.000299362515042624,0.2385474393880076,0.06780412578943039,0.07993689674758983,0.000299362515042624
0,trf_6_6273a_t2,1.4732057606081024,0.571995415883617,0.1409357175841026,0.005845202923851105,1.4732057606081024,0.571995415883617,0.1409357175841026,0.005845202923851105
0,trf_6_731a_t2,0.2308948224174735,0.06451929441916307,0.08001261107197147,0.00027680141446329644,0.2308948224174735,0.06451929441916307,0.08001261107197147,0.00027680141446329644
0,trf_6_732a_t2,0.8912255588181479,0.3216791612354595,0.14022758700810553,0.0021196534323898674,0.8912255588181479,0.3216791612354595,0.14022758700810553,0.0021196534323898674
0,trf_6_730a_t2,0.31787438844948834,0.10154326988982935,0.08055926805133361,0.0007891433003705847,0.31787438844948834,0.10154326988982935,0.08055926805133361,0.0007891433003705847
0,trf_6_729a_t2,1.0555331855859982,0.4188656282467579,0.08273586391362818,0.006455896490208346,1.0555331855859982,0.4188656282467579,0.08273586391362818,0.006455896490208346
0,trf_16_299a_t2,1.509975736367204,0.568456202360534,0.18940204384014364,0.0046747247751181215,1.509975736367204,0.568456202360534,0.18940204384014364,0.0046747247751181215
0,trf_11_130a_t2,0.4050595434378247,0.13963445037064448,0.08179490828123982,0.000981210022527337,0.4050595434378247,0.13963445037064448,0.08179490828123982,0.000981210022527337
0,trf_6_1151a_t2,0.6884971731203545,0.23480399010152503,0.14063325249298167,0.0015955302875378208,0.6884971731203545,0.23480399010152503,0.14063325249298167,0.0015955302875378208
0,trf_16_538a_t2,0.525808916575739,0.16536459626749153,0.14167888882665078,0.001558544226164593,0.525808916575739,0.16536459626749153,0.14167888882665078,0.001558544226164593
0,trf_6_723a_t2,0.623706265871235,0.23299576166056374,0.08035692729678814,0.00208374540607781,0.623706265871235,0.23299576166056374,0.08035692729678814,0.00208374540607781
0,trf_6_722a_t2,0.2071734016907539,0.054379788951239856,0.0799360901564363,0.00022343684107440964,0.2071734016907539,0.054379788951239856,0.0799360901564363,0.00022343684107440964
0,trf_6_737a_t2,0.5888637165712436,0.21783707082443507,0.08110129478018714,0.0020939151851418103,0.5888637165712436,0.21783707082443507,0.08110129478018714,0.0020939151851418103
0,trf_6_728a_t2,1.083924911782111,0.4041072323766335,0.1406995560058255,0.003219714352928698,1.083924911782111,0.4041072323766335,0.1406995560058255,0.003219714352928698
0,trf_6_3819a_t2,1.385171030639138,0.5389996886757592,0.14479246504713228,0.0054939141515560575,1.385171030639138,0.5389996886757592,0.14479246504713228,0.0054939141515560575
