hour,element,line,bus1,bus2,normAmps,maxCurrentA,loadingRatio,loadingPct,isOverloaded,activeLossesKw,reactiveLossesKvar
0,Line.smt_34422,smt_34422,62911,62921,163.8,0.014172938254214121,8.652587456785178e-05,0.008652587456785177,0,5.747859458438143e-08,-0.0482929917441686
0,Line.smt_34421,smt_34421,8001,62911,163.8,0.013806486553281292,8.428868469646698e-05,0.008428868469646697,0,6.960201193351168e-08,-0.06301829818135517
0,Line.smt_34420,smt_34420,7991,8001,163.8,0.013478140464008635,8.228412981690252e-05,0.008228412981690253,0,6.527298205583065e-08,-0.06100384644839528
0,Line.smt_34711,smt_34711,780431,71861,286.65,7.474801971857074,0.026076406669656636,2.6076406669656635,0,0.005242515404897858,-0.043573327746599715
0,Line.smt_34710,smt_34710,780421,71851,286.65,7.47488349494105,0.026076691069042562,2.607669106904256,0,0.004613087721460033,-0.03833856789626316
0,Line.smt_34709,smt_34709,780411,71841,286.65,7.474962953943024,0.02607696826772379,2.607696826772379,0,0.0045104577156889715,-0.037482614794709664
0,Line.smt_34708,smt_34708,71841,71831,286.65,7.475035499024769,0.026077221346676328,2.607722134667633,0,0.008096983720955905,-0.06728340732916467
0,Line.smt_34707,smt_34707,71831,71821,286.65,7.475091995642815,0.02607741843936095,2.6077418439360947,0,0.006274543848601752,-0.052136139293179895
0,Line.smt_34706,smt_34706,71821,71811,286.65,7.475152907180539,0.026077630933823617,2.6077630933823617,0,0.00673469874766306,-0.055956362807955885
0,Line.smt_34705,smt_34705,780401,71801,286.65,7.475256377795649,0.02607799189881615,2.6077991898816153,0,0.005649650097126141,-0.04693602188768273
0,Line.smt_34704,smt_34704,780391,71791,286.65,7.475343055411265,0.026078294280171867,2.6078294280171868,0,0.004715952235710574,-0.0391755482124031
0,Line.smt_34703,smt_34703,71791,71781,286.65,7.475412610460373,0.026078536928171546,2.6078536928171547,0,0.007545714943917119,-0.062678985577616
0,Line.smt_34702,smt_34702,71781,71771,286.65,7.4754707396166005,0.026078739716087915,2.6078739716087913,0,0.00627702014958777,-0.0521372073767202
0,Line.smt_34701,smt_34701,780381,71751,286.65,7.475556467608134,0.026079038784608877,2.6079038784608874,0,0.004626871321859653,-0.038427499502093725
0,Line.smt_34700,smt_34700,71751,71741,286.65,7.475607079537455,0.026079215348116015,2.6079215348116014,0,0.00541078180349723,-0.04493604674437711
0,Line.smt_34721,smt_34721,16cs245,553961,286.65,7.474683016510317,0.02607599168501768,2.607599168501768,0,0.00011837090679910033,-0.0009841609460631844
0,Line.smt_34720,smt_34720,71871,780431,286.65,7.474755808175214,0.026076245624194014,2.607624562419401,0,0.004836344898416428,-0.04019922501271458
0,Line.smt_34719,smt_34719,71861,780421,286.65,7.474842601224806,0.026076548408249803,2.6076548408249804,0,0.004598085930905654,-0.038215440733158176
0,Line.smt_34718,smt_34718,71851,780411,286.65,7.474922718876059,0.026076827904678388,2.607682790467839,0,0.004410776004122454,-0.036655701658361066
0,Line.smt_34717,smt_34717,71811,780401,286.65,7.475204862774605,0.02607781218480588,2.607781218480588,0,0.005720065948436968,-0.04752344851586213
0,Line.smt_34716,smt_34716,71801,780391,286.65,7.475299764040701,0.026078143254982387,2.607814325498239,0,0.004741412371760816,-0.03938872530571325
0,Line.smt_34715,smt_34715,71771,780381,286.65,7.47551333198946,0.026078888302771535,2.6078888302771537,0,0.004582636143139098,-0.03806170988480426
0,Line.smt_34714,smt_34714,553951,780441,286.65,7.474681766117811,0.026075987322929747,2.6075987322929746,0,0.00016488638227747288,-0.0013702891212128633
0,Line.smt_34713,smt_34713,71741,536711,286.65,7.475628500316044,0.026079290076106907,2.6079290076106907,0,0.0022697672409994992,-0.01898083591914201
