voltageLevel,minVoltagePu,meanVoltagePu,maxVoltagePu,maxViolationPu,violationCount,violationPct
MV,0.9820823550385088,0.9927331517752841,0.999388927474257,0.0,0,0.0
LV,0.0,0.596404330462962,1.0862906949981972,0.9499999999999873,6660,38.64902506963788
