voltageLevel,minVoltagePu,meanVoltagePu,maxVoltagePu,maxViolationPu,violationCount,violationPct
MV,0.9928303973388019,1.0042782282760796,1.0204453120395653,0.0,0,0.0
LV,0.0,0.6073254271076237,1.1034327763123306,0.9499999999999871,6682,38.77669452181987
