mvViolationPct,lvViolationPct,overloadedLines,overloadedTransformers,maxLineLoadingPct,maxTransformerLoadingPct,totalEnergyKWh,totalLossesKWh,lossesPct
0.0,38.77669452181987,0,0,73.29059248379028,92.46866138481468,16389.823856228017,3651.2582578927504,22.277593035298537
