hour,transformer,apparentPowerKva,ratedKva,loadingPct,isOverloaded
0,trf_6_1030a,0.576197940002871,10.0,5.761979400028709,0
0,trf_6_878a,0.1111399195205383,10.0,1.111399195205383,0
0,trf_16_1585a,0.16812394883736329,15.0,1.1208263255824218,0
0,trf_16_3545a,0.0449429541798329,10.0,0.449429541798329,0
0,trf_16_1143a,2.478300423689197,30.0,8.261001412297324,0
0,trf_16_6460a,0.7939165563938292,25.0,3.1756662255753167,0
0,trf_6_725a,0.04953501920463726,10.0,0.4953501920463726,0
0,trf_6_3820a,0.7969207747009277,15.0,5.312805164672851,0
0,trf_6_3538a,0.534543796315271,10.0,5.34543796315271,0
0,trf_6_4910a,8.734239669772728,30.0,29.11413223257576,0
0,trf_6_1870a,0.2603446395319781,15.0,1.7356309302131874,0
0,trf_6_127a,1.046197700760709,15.0,6.974651338404727,0
0,trf_6_1541a,0.7142723169868563,15.0,4.761815446579042,0
0,trf_6_1503a,0.3039839891197466,10.0,3.039839891197466,0
0,trf_6_6272a,0.2377727612213555,15.0,1.5851517414757033,0
0,trf_6_128a,0.39211181680198803,15.0,2.6140787786799202,0
0,trf_6_1260a,0.04453937283381784,10.0,0.4453937283381785,0
0,trf_6_1350a,0.7755366197642761,45.0,1.7234147105872801,0
0,trf_6_808a,0.6092752791458595,15.0,4.06183519430573,0
0,trf_6_1475a,0.8597416221851127,15.0,5.731610814567418,0
0,trf_6_1138a,0.9692561775357571,10.0,9.692561775357571,0
0,trf_6_1146a,0.9334651574234092,10.0,9.33465157423409,0
0,trf_16_2916a,0.5491396626189132,10.0,5.4913966261891325,0
0,trf_16_1140a,0.044892778802790155,10.0,0.44892778802790156,0
0,trf_16_5474a,0.47718683918891014,10.0,4.771868391889102,0
0,trf_16_3548a,0.888036618688407,10.0,8.880366186884071,0
0,trf_16_1141a,0.579702197950443,15.0,3.86468131966962,0
0,trf_6_810a,0.997087990763998,30.0,3.3236266358799935,0
0,trf_16_300a,0.4891112674231392,15.0,3.260741782820928,0
0,trf_16_3130a,1.4037765848595771,30.0,4.679255282865257,0
0,trf_11_4955a,2.142951908304386,15.0,14.286346055362573,0
0,trf_11_131a,0.9277978441004376,10.0,9.277978441004375,0
0,trf_6_1048a,0.23230589907857815,15.0,1.5487059938571877,0
0,trf_6_129a,0.4443544426402448,10.0,4.443544426402449,0
0,trf_34_1018a,0.2643071741079483,5.0,5.286143482158966,0
0,trf_16_5730a,0.3795253280282321,25.0,1.5181013121129283,0
0,trf_16_1144a,0.6130453258180011,15.0,4.086968838786674,0
0,trf_6_6273a,1.4517466704317896,30.0,4.839155568105966,0
0,trf_6_1238a,0.6206051008817983,15.0,4.1373673392119885,0
0,trf_6_731a,0.2247745775165931,15.0,1.4984971834439542,0
0,trf_6_732a,0.874612749730409,30.0,2.915375832434697,0
0,trf_16_6082a,0.4163729585848665,15.0,2.7758197238991102,0
0,trf_16_537a,0.225558131701187,5.0,4.51116263402374,0
0,trf_16_3996a,1.692558630835976,15.0,11.283724205573174,0
0,trf_16_1095a,0.44618569426893284,15.0,2.974571295126219,0
0,trf_6_730a,0.31041439240611074,15.0,2.069429282707405,0
0,trf_34_1649a,0.15025604167278486,5.0,3.005120833455697,0
0,trf_34_5029a,0.4020369105030754,10.0,4.020369105030754,0
0,trf_34_1581a,0.6041639302240389,10.0,6.041639302240389,0
0,trf_11_132a,0.3819177376138787,10.0,3.819177376138787,0
0,trf_16_3221a,1.186964633120413,25.0,4.747858532481652,0
0,trf_16_504a,1.0372268338803343,15.0,6.914845559202229,0
0,trf_6_735a,0.18671493974284994,10.0,1.8671493974284996,0
0,trf_6_4489a,2.3656881479365213,25.0,9.462752591746085,0
0,trf_6_729a,1.0416564666771524,15.0,6.944376444514349,0
0,trf_16_299a,1.4751559885316659,45.0,3.2781244189592575,0
0,trf_16_1301a,0.4553345248113418,10.0,4.553345248113418,0
0,trf_16_2139a,1.6211347850884976,25.0,6.4845391403539905,0
0,trf_16_6081a,0.18290514059954588,10.0,1.8290514059954588,0
0,trf_6_1019a,1.9783743715557434,25.0,7.913497486222974,0
0,trf_11_2597a,0.45127264160406544,10.0,4.512726416040655,0
0,trf_11_130a,0.3912663525327285,15.0,2.60844235021819,0
0,trf_6_4704a,1.252965771739848,10.0,12.529657717398479,0
0,trf_6_733a,0.050351425112990934,10.0,0.5035142511299093,0
0,trf_11_305a,1.000326931329642,75.0,1.3337692417728557,0
0,trf_16_539a,0.049522309117630475,10.0,0.49522309117630475,0
0,trf_6_1151a,0.6739275114514883,30.0,2.246425038171628,0
0,trf_6_4764a,0.2679596486662522,75.0,0.35727953155500297,0
0,trf_6_4765a,0.4465804551427273,150.0,0.2977203034284849,0
