line,maxCurrentA,normAmps,maxLoadingPct,meanLoadingPct,overloadHours
rbt_1607347,93.11814003287708,124.95,74.52432175500367,25.728406795097243,0
sbt_7584,93.11815014324057,163.8,56.84868751113588,19.626158055797973,0
sbt_22840,93.11814551302417,163.8,56.848684684385944,19.62615797974519,0
rbt_630758,31.216442707015,76.65,40.72595265103065,17.430615731899834,0
rbt_637576,24.790262861516428,61.95,40.01656636241554,14.612005755037766,0
rbt_632607,44.940582402636565,124.95,35.96685266317452,16.929742593620553,0
rbt_606147,25.457870616306284,76.65,33.213138442669646,12.358055255683828,0
rbt_1130761,27.905187034323532,90.3,30.902754190834475,14.54302250970872,0
rbt_637918,17.777147492100507,61.95,28.695960439226,11.278653266832357,0
rbt_605836,23.688425953115257,90.3,26.23302984841114,12.354954833406723,0
rbt_637360,16.192775275585028,61.95,26.138458879071873,12.28036246844097,0
rbt_1607350,22.032810001233067,90.3,24.399568107677815,8.766681418727753,0
rbt_626476,13.993904881753076,61.95,22.5890312861228,10.628014146245667,0
rbt_606126,13.575506865048139,61.95,21.91365111387916,7.79205882626989,0
rbt_1633671,13.228821701289858,61.95,21.35403018771567,10.055602944500839,0
rbt_3405844,18.966866461180523,90.3,21.004281795327266,7.240425593793186,0
rbt_606143,14.885089113296617,76.65,19.419555268488736,6.866134398486373,0
rbt_1627323,13.772989922677313,76.65,17.96867569820915,8.453735056018461,0
sbt_34378,22.611772723238435,128.1,17.651657082933987,8.661008400374373,0
sbt_34379,22.541181035306796,128.1,17.596550378849958,8.536673842389085,0
rbt_635862,10.7882673837306,61.95,17.41447519569104,5.97468868540222,0
rbt_3435739,13.327731792285334,76.65,17.387777941663842,8.201435462791133,0
rbt_637397,10.741173414529142,61.95,17.338455874946153,8.149196674364097,0
rbt_605816,10.231699874053762,61.95,16.516061136487103,6.214276639624134,0
sbt_24791,25.457891923111344,163.8,15.542058561118036,5.782936751522975,0
sbt_3174,25.457883045125744,163.8,15.542053141102407,5.782938368458459,0
rbt_609688,11.216330845555653,76.65,14.633177880698828,5.328201930549918,0
smt_29422,23.64743962803181,163.8,14.43677632968975,8.791891402546808,0
smt_19119,23.646535957806908,163.8,14.436224638465756,8.792374176863051,0
smt_17184,23.645392579575816,163.8,14.43552660535764,8.79190806767657,0
rbt_1638954,7.865133818591944,61.95,12.695938367380055,5.96771744010109,0
rbt_1607265,11.051139477008416,90.3,12.23824969768374,5.7594795298233725,0
rbt_606139,9.340419501523531,76.65,12.185804959587124,4.3623190289241895,0
rbt_623004,7.277481033232147,61.95,11.747346300616861,4.576251780907733,0
sbt_11363,18.116126280034628,163.8,11.059906153867294,4.122598317893723,0
sbt_9361,23.68842601371701,216.3,10.951653265703657,5.157893735970505,0
rbt_606121,6.3829558700809885,61.95,10.30339930602258,4.841120060050716,0
rbt_1605991,6.104655639200555,61.95,9.854165680711144,4.632846885975444,0
rbt_1607280,6.055836904311456,61.95,9.775362234562479,4.594039577211677,0
sbt_34393,12.184880880202604,128.1,9.51200693224247,6.253482331022114,0
rbt_635543,5.820729144508901,61.95,9.395850112201614,3.7317094393192742,0
rbt_606114,8.279912630181288,90.3,9.169338460887362,4.309993457209566,0
rbt_627337,8.060102572138264,90.3,8.925916469699075,4.19730378550599,0
rbt_1621994,7.906333326843109,90.3,8.755629376348958,4.114608658313698,0
rbt_626678,7.725646337150053,90.3,8.555533042248122,4.0235286377215855,0
rbt_606150,5.257380379292484,61.95,8.486489716372049,3.9868328488481097,0
rbt_1607272,7.5683047924336435,90.3,8.381289914101488,3.9435468290459905,0
rbt_623007,5.17073210816568,61.95,8.346621643528135,3.9216697224868593,0
sbt_22748,17.902086890010818,216.3,8.276508039764593,3.8943584967164853,0
sbt_7427,17.90207868306836,216.3,8.276504245523975,3.894354576685197,0
sbt_34383,10.590299150648582,128.1,8.2672124517163,4.8699717024954525,0
sbt_34392,10.590296011622556,128.1,8.267210001266632,5.182933357844932,0
sbt_34384,10.576627986045338,128.1,8.256540192072864,3.9882133247343603,0
smt_34713,23.632725268486507,286.65,8.244453259545267,5.021016780169506,0
smt_34700,23.632576741788977,286.65,8.244401444894114,5.020982636385002,0
smt_34701,23.63222491170166,286.65,8.244278706332343,5.020901776694136,0
smt_34715,23.631924047649704,286.65,8.24417374765383,5.020832652845239,0
smt_34702,23.631626053931004,286.65,8.24406979031258,5.020764208920021,0
smt_34703,23.631217870079837,286.65,8.243927392318103,5.020670489303933,0
smt_34704,23.630727169625516,286.65,8.243756207788424,5.0205578743584205,0
smt_34716,23.630420481486222,286.65,8.243649217333411,5.020487517945937,0
smt_34705,23.630112130886566,286.65,8.243541646916647,5.020416801916206,0
smt_34717,23.62974470575305,286.65,8.243413467906176,5.0203325664352,0
smt_34706,23.62937269190012,286.65,8.243283688086558,5.020247310475114,0
smt_34707,23.62893467778695,286.65,8.243130883581703,5.020146969663553,0
smt_34708,23.628526579689737,286.65,8.242988515503136,5.0200535216468465,0
smt_34709,23.627999933239998,286.65,8.24280479094366,5.019932984369185,0
smt_34718,23.6277065547091,286.65,8.242702443645248,5.019865864336498,0
smt_34710,23.62741965407335,286.65,8.242602356209089,5.01980024545957,0
smt_34719,23.627119588284025,286.65,8.242497676010476,5.019731635682308,0
smt_34711,23.62682049239172,286.65,8.242393334167703,5.019663268247975,0
smt_34720,23.626479470569063,286.65,8.242274366150031,5.019585342389816,0
smt_34712,23.626164863137383,286.65,8.24216461299054,5.01951347603269,0
smt_34721,23.625939118035742,286.65,8.242085860120616,5.0194619224757195,0
smt_34714,23.625929832654105,286.65,8.242082620845668,5.019459802747374,0
rbt_1630759,6.258704591687819,76.65,8.165302794113266,3.8407986720081397,0
rbt_606122,5.054199528394389,61.95,8.15851417012815,3.8347202575811927,0
rbt_1229546,7.33666768300116,90.3,8.124770413068836,3.8209149493017787,0
rbt_1638606,5.004860470102071,61.95,8.078870815338291,3.7986307573457885,0
rbt_605905,7.160225566797276,90.3,7.929374935545157,3.7275097518725038,0
rbt_1607283,7.089038466357929,90.3,7.850540937273454,3.6931050940286347,0
smt_31417,25.249107284164303,327.6,7.707297705788858,4.716958648306053,0
smt_31416,25.249060854534843,327.6,7.707283533130294,4.716949306600481,0
smt_31411,25.24904316358104,327.6,7.707278132961244,4.716945746808864,0
smt_31412,25.249023141968475,327.6,7.707272021357898,4.716941718426173,0
smt_31413,25.248904422257507,327.6,7.707235782129886,4.716917833647522,0
smt_31414,25.248815206828418,327.6,7.707208549092923,4.716899886384397,0
smt_31415,25.248589144165674,327.6,7.7071395433961145,4.716854416229624,0
smt_4387,25.248217387348912,327.6,7.707026064514319,4.716779661269079,0
smt_4863,25.24778844646633,327.6,7.706895130178977,4.716693438461715,0
smt_4693,25.247428592943653,327.6,7.706785284781334,4.7166211287501065,0
smt_4591,25.247099735076112,327.6,7.706684900816883,4.716555067814816,0
smt_17964,25.247075106169362,327.6,7.706677382835581,4.708202487346376,0
smt_4627,25.246750742169976,327.6,7.706578370625755,4.716484983539773,0
smt_6826,25.246627631253542,327.6,7.7065407909809345,4.708111720887448,0
smt_4527,25.246471598776687,327.6,7.706493162019745,4.716428942179613,0
smt_7012,25.2461111037841,327.6,7.706383120813216,4.708006992797639,0
smt_23134,25.246017811660426,327.6,7.706354643363989,4.716337869053953,0
smt_22791,25.24564824841854,327.6,7.7062418340715935,4.707913188029209,0
smt_18545,25.245610948520582,327.6,7.706230448266356,4.716256244981717,0
smt_10381,25.245179895975852,327.6,7.706098869345497,4.716169800722253,0
smt_7020,25.245107939744223,327.6,7.706076904683829,4.707803735201325,0
smt_18806,25.24496213980317,327.6,7.706032399207316,4.716126144094089,0
smt_24122,25.24489127119552,327.6,7.706010766543199,4.716111938119891,0
smt_6842,25.24469219702952,327.6,7.705949999093259,4.707719552268332,0
smt_6830,25.244061505042435,327.6,7.705757480171684,4.707591904437475,0
smt_29390,25.243359219428477,327.6,7.705543107273649,4.707363436307829,0
smt_31407,25.243302961516463,327.6,7.7055259345288345,4.707438475718657,0
smt_31408,25.242838422937947,327.6,7.705384133985942,4.715487638223965,0
smt_17776,25.242748968057494,327.6,7.705356827856377,4.7072387840364085,0
smt_10747,25.242127982879726,327.6,7.705167271941307,4.707112008415889,0
smt_18202,25.24158872365175,327.6,7.705002662897359,4.7070019739719475,0
smt_17794,25.241088320034134,327.6,7.7048499145403335,4.706899914987804,0
smt_29420,25.240779128210857,327.6,7.7047555336418965,4.706836876934841,0
smt_22739,25.240598436774537,327.6,7.704700377525804,4.706800045538939,0
smt_17795,25.240002656178465,327.6,7.704518515316991,4.706678645979683,0
smt_29389,25.239338001542393,327.6,7.7043156292864445,4.706543288066957,0
smt_19163,25.23876529016298,327.6,7.704140808963059,4.706426718619607,0
smt_17961,25.238400278982628,327.6,7.704029389188835,4.70635245534909,0
smt_29388,25.23797930645964,327.6,7.703900887197691,4.706266836418029,0
smt_17962,25.237461915285685,327.6,7.703742953383909,4.706161651380533,0
rbt_1107340,6.787553313604619,90.3,7.51667033621774,3.5371663576784513,0
rbt_605822,6.786912988930325,90.3,7.515961228051301,3.536983063358179,0
rbt_1626486,6.7849945418515345,90.3,7.513836701939685,3.5308964197496002,0
rbt_1607287,6.780386001488848,90.3,7.508733113498171,3.531868145477216,0
rbt_606132,4.5343959628808355,61.95,7.319444653560671,3.43904047099575,0
rbt_623433,6.566355853579954,90.3,7.271711908726417,3.42134040074167,0
smt_6447,23.704324173286018,327.6,7.235752189647745,4.408805775906067,0
smt_6627,23.703945081385513,327.6,7.235636471729399,4.4087309797105965,0
smt_24630,23.70334071778448,327.6,7.235451989555703,4.408611795922082,0
smt_24629,23.702967809443972,327.6,7.235338159170931,4.408538292748835,0
smt_24628,23.70247063697848,327.6,7.235186397124077,4.408440339367222,0
smt_24627,23.702101521847588,327.6,7.235073724617701,4.408367647912988,0
smt_6957,23.70175622783769,327.6,7.234968323515778,4.408299672246572,0
smt_6431,23.70132650678338,327.6,7.234837151032777,4.4082151093129545,0
smt_24626,23.700968895893446,327.6,7.234727990199465,4.4081447647122465,0
smt_12228,23.70058007774199,327.6,7.234609303340045,4.408068310422762,0
rbt_626698,6.521565995405516,90.3,7.2221107368831845,3.3943992726038297,0
smt_6510,23.65453796102217,327.6,7.22055493315695,4.397352798117725,0
smt_19223,23.65401344153363,327.6,7.2203948234229625,4.397248477140491,0
smt_22843,23.65356698557692,327.6,7.2202585426058965,4.3971597256145305,0
smt_6737,23.65317757900194,327.6,7.220139676130017,4.397082347649068,0
smt_24665,23.65267014553851,327.6,7.219984781910411,4.396981562503647,0
smt_24635,23.65214592393949,327.6,7.219824763107292,4.3968774971800135,0
smt_24637,23.651603498464603,327.6,7.219659187565506,4.396769876195521,0
smt_24636,23.65107305794538,327.6,7.219497270435096,4.396664690185918,0
smt_19174,23.650590110225004,327.6,7.219349850496032,4.396568971071917,0
smt_6686,23.650020382616503,327.6,7.219175940969628,4.396456112548013,0
smt_19173,23.6490623340885,327.6,7.21888349636401,4.396266477583567,0
smt_19172,23.648738602072427,327.6,7.218784677067284,4.396202440078057,0
smt_6544,23.64838535476931,327.6,7.218676848220179,4.396132588159682,0
smt_6535,23.64786322957904,327.6,7.21851746934647,4.396029387787865,0
smt_24634,23.646721853447158,327.6,7.218169063933809,4.395803979651833,0
smt_24633,23.646314556379977,327.6,7.218044736379723,4.395723606188182,0
smt_24511,23.64602352062591,327.6,7.217955897626956,4.39608260597649,0
smt_24632,23.64587641962054,327.6,7.217910995000164,4.395637184189508,0
smt_1873,23.645445202026234,327.6,7.217779365697874,4.395552164604728,0
smt_29446,23.64537879703038,327.6,7.217759095552618,4.395951226342754,0
smt_24631,23.64505881149042,327.6,7.217661419868869,4.395476014928622,0
smt_32671,23.64495359646383,327.6,7.217629302949886,4.395864626238529,0
smt_6527,23.644657388027206,327.6,7.21753888523419,4.395396934284318,0
smt_6389,23.644484243498447,327.6,7.217486032813933,4.3957690761461965,0
smt_24510,23.644469829539435,327.6,7.217481632948545,4.395766142183707,0
smt_24509,23.643970822393857,327.6,7.217329310865035,4.39566460512571,0
smt_24508,23.64353341423594,327.6,7.217195791891312,4.395575643364842,0
smt_6426,23.64313910091637,327.6,7.2170754276301485,4.395495479424786,0
smt_6420,23.642737084582215,327.6,7.216952712021432,4.3954137817151775,0
smt_6140,23.642302670244057,327.6,7.216820106912104,4.395325536669407,0
smt_6653,23.64188831460268,327.6,7.216693624726092,4.39524140169439,0
smt_6650,23.641480039353574,327.6,7.2165689985816766,4.3951585351538265,0
smt_29445,23.641079549721905,327.6,7.21644674899936,4.395077281473072,0
smt_24507,23.640667556702848,327.6,7.216320988004532,4.394993727614863,0
smt_24506,23.640256968225707,327.6,7.216195655746552,4.394910492643104,0
smt_24505,23.639833268110657,327.6,7.216066321157098,4.3948246352450235,0
smt_24459,23.639469720909343,327.6,7.215955348262924,4.394750995917324,0
smt_24458,23.639031829020936,327.6,7.215821681630322,4.394662332818991,0
smt_24457,23.638591199981402,327.6,7.215687179481502,4.394573154509275,0
smt_24456,23.63818602754864,327.6,7.215563500472723,4.394491186736034,0
smt_24455,23.63777008094888,327.6,7.215436532646177,4.394407073724304,0
smt_24454,23.637371031430302,327.6,7.215314722658822,4.39432641040682,0
smt_19165,23.63693041680042,327.6,7.215180224908553,4.394237382454224,0
smt_17113,23.63646972019124,327.6,7.215039597127973,4.3941443386779255,0
smt_6993,23.63545898870591,327.6,7.214731071033549,4.393940357904291,0
smt_24453,23.63484570553345,327.6,7.2145438661579515,4.393816688472833,0
smt_24452,23.634371028781253,327.6,7.214398970934448,4.3937210211996405,0
smt_24451,23.633955007918196,327.6,7.214271980439009,4.39363721284518,0
smt_24450,23.633562027077584,327.6,7.214152022917456,4.393558077926623,0
smt_6394,23.633132103169654,327.6,7.2140207885133245,4.393471539381649,0
smt_24668,23.625919109585162,327.6,7.21181902001989,4.392025184743403,0
smt_29393,23.625750784165444,327.6,7.211767638634139,4.3919915566946015,0
smt_19218,23.624336079487332,327.6,7.211335799599307,4.39170915214787,0
smt_6502,23.623843788723928,327.6,7.211185527693506,4.391610974939939,0
smt_24667,23.623586523615558,327.6,7.211106997440646,4.391559688162187,0
smt_6683,23.62289481435383,327.6,7.21089585297736,4.3914218591763605,0
smt_19220,23.622333553217768,327.6,7.210724527844251,4.391310093761734,0
smt_22844,23.621943217217652,327.6,7.210605377661065,4.391232402451693,0
smt_6687,23.621514308199853,327.6,7.210474453052458,4.39114706897315,0
smt_24666,23.62119275510232,327.6,7.2103762988712825,4.391083118761321,0
rbt_1607252,5.494989258290657,76.65,7.168935757717751,3.3713404523086665,0
rbt_637356,4.294852901136419,61.95,6.932773044610846,3.2588745256178258,0
rbt_631391,6.181697329169746,90.3,6.845733476378458,5.18456029021184,0
rbt_605855,5.09697449644097,76.65,6.649673185180652,3.1278077699766147,0
rbt_1607255,5.953294246417023,90.3,6.592795400240337,3.099117933058294,0
rbt_636933,4.956286918863479,76.65,6.466127748028022,3.042508422126717,0
rbt_605910,3.893415711508869,61.95,6.284771124308102,2.9523034872190337,0
rbt_627343,5.637202912463187,90.3,6.24274962620508,2.933448596984549,0
sbt_28279,13.228833889946252,216.3,6.115965737376908,2.8800027610945764,0
sbt_20214,13.228826448973692,216.3,6.115962297260144,2.8800030490280055,0
rbt_1607304,3.787461415937938,61.95,6.113739170198446,2.8712837273385117,0
rbt_1607305,5.3506493665462,90.3,5.925414580892802,2.7857743072134933,0
rbt_1607285,3.634832760255052,61.95,5.867365230435919,2.754958722362874,0
rbt_606103,4.416401920360357,76.65,5.761776804123101,2.7084107706558505,0
rbt_3405846,4.401975766979749,76.65,5.74295599084116,2.700562911486101,0
rbt_606109,3.5062056076728974,61.95,5.659734637082966,2.6589224470978587,0
rbt_605825,5.109044693715494,90.3,5.657856803671643,2.660458736736215,0
sbt_4580,9.189787711785693,163.8,5.610371008416173,2.6398549619289704,0
rbt_1631852,5.057484803175516,90.3,5.600758364535455,2.6325502423362126,0
rbt_605993,5.028181391529727,90.3,5.568307188847981,2.616896375332279,0
rbt_621999,4.991463926504201,90.3,5.527645544301441,2.5982591270347917,0
rbt_630753,4.98825329844021,90.3,5.524090031495249,2.597811038710101,0
sbt_6049,9.014136963641466,163.8,5.503136119439233,2.5896307926725703,0
rbt_607384,3.302269256388931,61.95,5.330539558335643,2.5045416895151646,0
rbt_1607278,4.079230345498305,76.65,5.321892166338298,2.5006513126414283,0
smt_6110,17.413202756983345,327.6,5.315385456954623,3.0477918664035104,0
