transformer,ratedKva,maxApparentPowerKva,maxLoadingPct,meanLoadingPct,overloadHours
trf_6_4910a,30.0,27.17345311498594,90.57817704995314,43.11142769403616,0
trf_11_305a,75.0,62.790119907258514,83.72015987634468,28.816158413438828,0
trf_6_1139a,15.0,11.181329306253437,74.54219537502291,27.467274984799847,0
trf_6_1146a,10.0,6.0717222055241935,60.71722205524194,24.67408749173882,0
trf_6_3509a,5.0,2.8185663807824337,56.37132761564867,26.859254982977376,0
trf_6_6273a,30.0,16.614316807672747,55.38105602557582,20.03896563118347,0
trf_6_4489a,25.0,13.719444446669067,54.87777778667627,22.998019295520248,0
trf_6_1541a,15.0,6.854238947247504,45.69492631498336,17.102761176171523,0
trf_11_4955a,15.0,6.586374314892683,43.90916209928455,20.973576634601468,0
trf_34_5029a,10.0,4.0501952683252975,40.50195268325298,15.025163065673986,0
trf_6_6249a,30.0,11.909147000439413,39.69715666813138,15.442595273634112,0
trf_16_2195a,15.0,5.5531569392215525,37.02104626147702,17.67425250824913,0
trf_6_1138a,10.0,3.50405605162684,35.0405605162684,17.750792152048803,0
trf_16_3996a,15.0,5.167809737727254,34.45206491818169,16.434385217917654,0
trf_16_6082a,15.0,5.015089730732916,33.43393153821943,12.05006333104276,0
trf_6_3256a,15.0,4.814360273833596,32.09573515889064,15.386964706685143,0
trf_6_3013a,5.0,1.5766617896467245,31.533235792934487,15.134081199236123,0
trf_16_1143a,30.0,8.519464248234762,28.398214160782537,14.756410344421178,0
trf_11_131a,10.0,2.807554755160545,28.07554755160545,13.516724128757476,0
trf_6_6153a,30.0,7.731251655849046,25.770838852830153,14.580553031371409,0
trf_16_5055a,10.0,2.3889038563761513,23.889038563761513,11.451430439374567,0
trf_6_5595a,30.0,6.884949434030885,22.949831446769615,8.475270907199398,0
trf_11_3987a,5.0,1.1412471958793566,22.82494391758713,11.069256814893718,0
trf_6_1019a,25.0,5.321587269302777,21.286349077211106,12.753232403771205,0
trf_6_127a,15.0,3.1733867758154237,21.15591183876949,10.214371865388875,0
trf_6_3434a,5.0,1.0563925465911164,21.12785093182233,10.277932784008359,0
trf_6_729a,15.0,3.0842751323499016,20.56183421566601,9.937421758818001,0
trf_6_1350a,45.0,8.954296425064765,19.898436500143923,7.206975125685808,0
trf_16_2139a,25.0,4.898041969467926,19.592167877871702,9.409064443779519,0
trf_6_4249a,25.0,4.685710472681565,18.74284189072626,7.387502576459846,0
trf_34_1581a,10.0,1.811891651947319,18.11891651947319,8.783503695016245,0
trf_6_1030a,10.0,1.6947901663089884,16.947901663089883,8.219256424554233,0
trf_6_3563a,10.0,1.6491585218014537,16.49158521801454,7.994757672018674,0
trf_16_2916a,10.0,1.6222664761760301,16.222664761760303,7.847635232705575,0
trf_6_3538a,10.0,1.5942267409571687,15.942267409571688,7.7701220717536055,0
trf_6_3820a,15.0,2.390891351208168,15.939275674721122,7.733734724066461,0
trf_34_1018a,5.0,0.7713729225265281,15.427458450530562,7.593390891179496,0
trf_6_6158a,45.0,6.636427743383696,14.747617207519324,7.175646377799123,0
trf_6_2860a,10.0,1.4376535286393566,14.376535286393565,6.990864006687423,0
trf_16_3221a,25.0,3.5524766127309966,14.209906450923986,6.850846822466948,0
trf_16_5474a,10.0,1.3980880462540675,13.980880462540673,6.793678208148787,0
trf_16_3130a,30.0,4.116730563064032,13.72243521021344,6.7046697059200895,0
trf_6_2090a,15.0,2.039708041739524,13.598053611596827,6.659643969600612,0
trf_6_3634a,10.0,1.342368358720417,13.42368358720417,6.542973992356241,0
trf_11_2597a,10.0,1.329889345823415,13.29889345823415,6.503386905807631,0
trf_16_1301a,10.0,1.3253341105599732,13.25334110559973,6.4959800960528655,0
trf_6_6197a,75.0,9.887253982013357,13.183005309351142,6.377290911441083,0
trf_6_3819a,30.0,3.951957412554642,13.17319137518214,6.460974148552911,0
trf_6_727a,30.0,3.9303828328408725,13.101276109469575,6.392340931487439,0
trf_6_129a,10.0,1.3035441214207781,13.035441214207783,6.398054409036373,0
trf_6_4704a,10.0,1.2747011149081235,12.747011149081235,9.752991645117968,0
trf_16_537a,5.0,0.6358017833807292,12.716035667614586,6.341779800430888,0
trf_16_504a,15.0,1.8433939187712982,12.289292791808656,8.228000120720017,0
trf_6_1238a,15.0,1.8123521713499269,12.082347808999513,5.88578351654989,0
trf_16_1144a,15.0,1.791666902099263,11.944446013995087,5.814125273087391,0
trf_16_3548a,10.0,1.1899979447935798,11.899979447935797,7.977535643046642,0
trf_6_723a,15.0,1.7515723001737231,11.67714866782482,5.75475505394616,0
trf_6_3818a,10.0,1.164630280439339,11.64630280439339,5.698947062211039,0
trf_6_808a,15.0,1.7393776008661226,11.595850672440816,5.718619314015513,0
trf_16_2428a,5.0,0.5764499006483269,11.528998012966538,5.716645214785096,0
trf_16_1141a,15.0,1.6865502188679258,11.243668125786172,5.480529504274345,0
trf_6_5712a,30.0,3.3698372658146343,11.23279088604878,6.302217888748312,0
trf_11_132a,10.0,1.1081508978476908,11.081508978476908,5.4640884628687045,0
trf_6_737a,15.0,1.6448699419698711,10.965799613132475,5.422337833258403,0
trf_6_1262a,10.0,1.0753494009166331,10.753494009166332,5.3063816827992305,0
trf_6_2417a,10.0,1.0420997694835563,10.420997694835563,5.127597450763258,0
trf_6_2887a,10.0,1.0370524852661127,10.370524852661127,5.1087705490102975,0
trf_6_1475a,15.0,1.525222585477955,10.168150569853033,6.0884946064927385,0
trf_6_728a,30.0,3.041498414779157,10.138328049263857,4.998278001082587,0
trf_16_303a,15.0,1.5095885989207547,10.063923992805032,4.98257529745901,0
trf_6_124a,45.0,4.5278039919774,10.061786648838668,5.7686290838849175,0
trf_34_5260a,10.0,0.9996741207091879,9.99674120709188,4.947610932322431,0
trf_16_3904a,10.0,0.9993646604737256,9.993646604737256,4.919674268550883,0
trf_6_5085a,30.0,2.8490633105639214,9.496877701879738,4.699012108372499,0
trf_16_299a,45.0,4.250766493576131,9.446147763502513,4.657486800211357,0
trf_6_810a,30.0,2.8282631072003834,9.427543690667944,4.6660106695937875,0
trf_16_300a,15.0,1.4102805185145015,9.40187012343001,4.639677874324914,0
trf_6_1445a,10.0,0.9298116536859566,9.298116536859567,4.594594509029929,0
trf_16_6460a,25.0,2.314003779874119,9.256015119496476,4.508773203046252,0
trf_6_1503a,10.0,0.8589966598339536,8.589966598339535,4.269915238025535,0
trf_16_1095a,15.0,1.278398461570885,8.522656410472568,4.216480671637398,0
trf_6_2064a,5.0,0.42036286393801975,8.407257278760394,4.261024563546864,0
trf_6_1960a,10.0,0.8389456101626017,8.389456101626017,4.17212086503192,0
trf_34_1649a,5.0,0.41324915058331696,8.26498301166634,4.208287147648947,0
trf_6_732a,30.0,2.448297488023028,8.160991626743426,4.069064285933201,0
trf_16_6318a,45.0,3.5047851285942375,7.788411396876083,3.8801967015519114,0
trf_6_5472a,15.0,1.1599749948457148,7.733166632304765,3.8378290989195403,0
trf_6_1178a,15.0,1.1273505104676433,7.5156700697842895,3.739175448619679,0
trf_6_128a,15.0,1.1118738798088492,7.4124925320589945,3.710779942808782,0
trf_16_1142a,45.0,3.3149137642596007,7.366475031688002,3.6659104214431544,0
trf_6_3224a,5.0,0.3583193098536458,7.1663861970729155,3.6688881837045755,0
trf_11_130a,15.0,1.0703339003850083,7.135559335900055,3.63952335721229,0
trf_6_3019a,10.0,0.6756349402518769,6.756349402518768,3.4190930683544813,0
trf_6_1177a,75.0,5.015022261328462,6.686696348437949,3.4081238658960022,0
trf_6_3011a,10.0,0.6384850932130003,6.384850932130003,3.2714447191097484,0
trf_6_6394a,25.0,1.5880311853413767,6.352124741365507,3.148872622789355,0
trf_6_1145a,10.0,0.6298463327338314,6.298463327338314,3.726561120412207,0
trf_16_4173a,10.0,0.6233690824434699,6.2336908244346985,3.1556291428853047,0
trf_6_3817a,5.0,0.30939452228353337,6.187890445670667,3.2156268606078044,0
trf_6_3507a,10.0,0.6184416358241349,6.184416358241349,3.14824731679732,0
trf_6_1151a,30.0,1.8235246415986746,6.078415471995582,3.0908442684355077,0
trf_6_1647a,10.0,0.6062933377691394,6.062933377691394,3.0770506066686614,0
trf_16_3364a,15.0,0.8915754702971487,5.943836468647658,3.0725145019985582,0
trf_16_3328a,10.0,0.5865701749802394,5.865701749802395,2.9879974840849894,0
trf_6_1212a,25.0,1.4173404576112554,5.6693618304450215,2.8383903804883412,0
trf_11_4785a,10.0,0.5512440437753763,5.512440437753763,2.8279134799973438,0
trf_16_3997a,30.0,1.5843729376128715,5.281243125376238,2.726729336936172,0
trf_6_724a,30.0,1.5142183159488298,5.047394386496099,2.605851450318005,0
trf_16_301a,25.0,1.2549492544977057,5.019797017990823,2.5490316415616783,0
trf_6_1256a,10.0,0.4924238157022702,4.924238157022701,2.5658198996210775,0
trf_16_6081a,10.0,0.48217375881374214,4.821737588137422,2.5008102813251525,0
trf_6_735a,10.0,0.4821660201610937,4.821660201610937,2.517613866199174,0
trf_6_1870a,15.0,0.7022319360343722,4.681546240229149,2.4150577700383153,0
trf_6_3142a,10.0,0.4420440736290173,4.420440736290173,2.303645978903254,0
trf_16_538a,30.0,1.3162302133578487,4.387434044526162,2.3034991775578813,0
trf_6_5711a,30.0,1.3139926181057675,4.379975393685892,2.292629942561035,0
trf_6_6272a,15.0,0.6281077198274695,4.187384798849797,2.184307713563911,0
trf_6_1344a,10.0,0.4133858752764632,4.133858752764632,2.1861781912921177,0
trf_16_5730a,25.0,1.0312481790013452,4.124992716005381,2.105168515288054,0
trf_6_4161a,10.0,0.38782410145018503,3.8782410145018504,2.051362058246164,0
trf_34_5142a,10.0,0.3821586016174256,3.821586016174256,2.0353222183697537,0
trf_6_1048a,15.0,0.5632451150791081,3.754967433860721,2.0337844807959113,0
trf_6_731a,15.0,0.5398066632155223,3.598711088103482,1.9611583786180182,0
trf_6_730a,15.0,0.5206268205398753,3.4708454702658353,2.207506911315315,0
trf_6_3613a,10.0,0.34661297762164894,3.4661297762164893,1.8579755823085913,0
trf_6_3012a,10.0,0.34536686868452915,3.4536686868452917,1.8511663857232783,0
trf_16_2658a,15.0,0.5103094879317169,3.402063252878113,1.878112595953518,0
trf_6_1504a,30.0,1.0041242220769546,3.3470807402565153,1.81207713737491,0
trf_16_302a,10.0,0.31491983755860486,3.1491983755860486,1.7172924995034091,0
trf_6_722a,15.0,0.466588890297265,3.1105926019817667,1.7320437099699888,0
trf_16_6312a,30.0,0.8960414132549087,2.986804710849696,1.6461501068761912,0
trf_6_878a,10.0,0.2592501151097697,2.592501151097697,1.457493565043487,0
trf_16_1585a,15.0,0.36447602846964966,2.4298401897976647,1.4217341025462655,0
trf_6_3010a,10.0,0.2370434063296907,2.370434063296907,1.343497947253743,0
trf_6_5659a,30.0,0.6718066446958674,2.239355482319558,1.290663513927794,0
trf_16_5666a,10.0,0.22102523007572925,2.2102523007572925,1.2684361806718514,0
trf_6_1213a,10.0,0.18844197710879446,1.8844197710879445,1.5372666365868088,0
trf_6_122a,10.0,0.1759263952956015,1.7592639529560148,1.0947846879123908,0
trf_6_3604a,10.0,0.14531442690184398,1.45314426901844,0.9149216351906208,0
trf_16_6019a,10.0,0.07834686258691134,0.7834686258691134,0.6049917418655145,0
trf_16_5003a,15.0,0.10663406185774942,0.7108937457183295,0.5464751294851093,0
trf_6_738a,5.0,0.03513026385215852,0.7026052770431704,0.6980035918122544,0
trf_6_733a,10.0,0.06275688949258566,0.6275688949258567,0.5323188096192439,0
trf_6_125a,10.0,0.06076911672884567,0.6076911672884566,0.5310394432321094,0
trf_6_3721a,5.0,0.03008231965026042,0.6016463930052084,0.5964492705120501,0
trf_6_726a,15.0,0.08016947197583495,0.5344631465055663,0.5292684322010286,0
trf_11_133a,10.0,0.05103427042949972,0.5103427042949973,0.5055209506683709,0
trf_16_539a,10.0,0.05055389201836124,0.5055389201836124,0.5016217742629766,0
trf_6_725a,10.0,0.05011374646524232,0.5011374646524231,0.4963007976404031,0
trf_12_6577a,30.0,0.14236798871041687,0.47455996236805625,0.47043160303531745,0
trf_6_3508a,10.0,0.04515048825043017,0.4515048825043017,0.4476508528402842,0
trf_16_1140a,10.0,0.04509042726649806,0.4509042726649806,0.4499369541043901,0
trf_6_1260a,10.0,0.045069278840720595,0.45069278840720595,0.44667463670188207,0
trf_16_3545a,10.0,0.04505490118268698,0.4505490118268698,0.4500218239421869,0
trf_16_6122a,10.0,0.04501251892535339,0.4501251892535339,0.44989720208431655,0
trf_12_6578a,45.0,0.18813143692704543,0.41806985983787875,0.41443292721723396,0
trf_11_6482a,45.0,0.18811761601088728,0.41803914669086056,0.4144024812543961,0
trf_11_5652a,15.0,0.06129784119302755,0.40865227462018366,0.4048502016024968,0
trf_6_4764a,75.0,0.2709985680528375,0.36133142407045,0.3587610004789185,0
trf_16_4687a,75.0,0.2703281038700208,0.36043747182669444,0.35983427537572327,0
trf_6_4925a,112.5,0.3715799423587661,0.330293282096681,0.328151645041634,0
trf_6_4627a,112.5,0.37153704417810307,0.3302551503805361,0.32808791483676136,0
trf_6_4766a,112.5,0.37152781521894607,0.3302469468612854,0.3280459218859582,0
trf_6_4998a,112.5,0.3709891120793549,0.32976809962609327,0.3268472147201793,0
trf_6_6496a,112.5,0.37087109014468284,0.32966319123971805,0.32655606741026844,0
trf_11_4675a,150.0,0.45757163702034226,0.3050477580135615,0.30238345549146733,0
trf_11_6443a,150.0,0.45756983589754335,0.3050465572650289,0.30240087361727663,0
trf_6_4661a,150.0,0.45266085921340216,0.30177390614226807,0.29988093249902437,0
trf_6_4765a,150.0,0.45164871051474315,0.3010991403431621,0.2989468203816925,0
trf_6_6386a,150.0,0.4513897306513257,0.30092648710088377,0.2984670843110377,0
trf_16_4674a,225.0,0.6355484194633514,0.28246596420593395,0.2799963997846508,0
trf_6_5725a,300.0,0.7370866715540592,0.2456955571846864,0.24367082179837948,0
trf_6_5157a,300.0,0.7366173097968604,0.24553910326562015,0.24315247014662725,0
trf_6_4662a,300.0,0.7364096244375877,0.24546987481252922,0.24296532374506077,0
trf_16_3549a,0.0,0.0,0.0,0.0,0
trf_16_3908a,0.0,0.0,0.0,0.0,0
trf_16_6165a,0.0,0.0,0.0,0.0,0
