voltageLevel,minVoltagePu,meanVoltagePu,maxVoltagePu,maxViolationPu,violationCount,violationPct
MV,0.988442008145781,0.9988215719098589,1.00870699513015,0.0,0,0.0
LV,0.0,0.6022762965640309,1.0922442737293274,0.9499999999999872,6633,38.492339832869085
