hour,meterName,activeEnergyKWh,reactiveEnergyKvarh,activeLossesKWh,reactiveLossesKvarh,deltaActiveEnergyKWh,deltaReactiveEnergyKvarh,deltaActiveLossesKWh,deltaReactiveLossesKvarh
0,busa4-_202312598_segmmt_24122,328.4717046903725,-598.4121159211771,46.731867832480894,-98.59609018920183,328.4717046903725,-598.4121159211771,46.731867832480894,-98.59609018920183
0,trf_16_1585a_t2,0.15960571912307298,0.03367430694279544,0.08119536513507522,4.163842893736447e-05,0.15960571912307298,0.03367430694279544,0.08119536513507522,4.163842893736447e-05
0,trf_16_1143a_t2,2.1054942019104796,0.8451912624043996,0.1457548722205321,0.014084612458327705,2.1054942019104796,0.8451912624043996,0.1457548722205321,0.014084612458327705
0,trf_6_4910a_t2,7.473063076135549,3.2590015435066633,0.19087505322053722,0.15206358720914365,7.473063076135549,3.2590015435066633,0.19087505322053722,0.15206358720914365
0,trf_6_1541a_t2,0.6301326426204121,0.23796825086565931,0.08315103839342303,0.002258068409579266,0.6301326426204121,0.23796825086565931,0.08315103839342303,0.002258068409579266
0,trf_6_1350a_t2,0.6930034353195735,0.21710708061140413,0.18541922626271348,0.0008573749403093274,0.6930034353195735,0.21710708061140413,0.18541922626271348,0.0008573749403093274
0,trf_6_808a_t2,0.5304628707453998,0.19310737197079222,0.08032828665427191,0.0014969995676789622,0.5304628707453998,0.19310737197079222,0.08032828665427191,0.0014969995676789622
0,trf_6_810a_t2,0.8702586135185866,0.31251331997248205,0.14094068177479047,0.002151217846603714,0.8702586135185866,0.31251331997248205,0.14094068177479047,0.002151217846603714
0,trf_16_3130a_t2,1.2217385794760391,0.4654813400687841,0.14439565944507549,0.005099190487833831,1.2217385794760391,0.4654813400687841,0.14439565944507549,0.005099190487833831
0,trf_6_1048a_t2,0.21243270364026984,0.05662209036968787,0.08010382857556508,0.00023740802157681882,0.21243270364026984,0.05662209036968787,0.08010382857556508,0.00023740802157681882
0,trf_6_6273a_t2,1.2526755369265878,0.47733364652390686,0.14087455000121396,0.00419912437982262,1.2526755369265878,0.47733364652390686,0.14087455000121396,0.00419912437982262
0,trf_6_731a_t2,0.20603513865464063,0.05387060257202041,0.08016442070968544,0.00021971305492285607,0.20603513865464063,0.05387060257202041,0.08016442070968544,0.00021971305492285607
0,trf_6_732a_t2,0.7669883695267052,0.2684948822913466,0.14041415323740383,0.0015626355407111845,0.7669883695267052,0.2684948822913466,0.14041415323740383,0.0015626355407111845
0,trf_6_730a_t2,0.2786098412885519,0.08478357418333445,0.0805383216037702,0.0005586118706336381,0.2786098412885519,0.08478357418333445,0.0805383216037702,0.0005586118706336381
0,trf_6_729a_t2,0.8941400645030729,0.34950922440024706,0.0820180201591275,0.004592604929232451,0.8941400645030729,0.34950922440024706,0.0820180201591275,0.004592604929232451
0,trf_16_299a_t2,1.291229969923622,0.47465591874017465,0.1890021845369182,0.0033473115573388773,1.291229969923622,0.47465591874017465,0.1890021845369182,0.0033473115573388773
0,trf_11_130a_t2,0.35176524537226167,0.1166562993462038,0.08190476739987013,0.0007087091364904054,0.35176524537226167,0.1166562993462038,0.08190476739987013,0.0007087091364904054
0,trf_6_1151a_t2,0.5977791916772243,0.19593372017623062,0.14072342165236665,0.0011652136216085416,0.5977791916772243,0.19593372017623062,0.14072342165236665,0.0011652136216085416
0,trf_16_538a_t2,0.46236615761466593,0.13805108240808975,0.14178050882223397,0.001139400259019229,0.46236615761466593,0.13805108240808975,0.14178050882223397,0.001139400259019229
0,trf_6_723a_t2,0.5338043981828958,0.1944837996181838,0.08037828000968378,0.0015161103598345278,0.5338043981828958,0.1944837996181838,0.08037828000968378,0.0015161103598345278
0,trf_6_722a_t2,0.18625737356640007,0.04541440185046113,0.0801045650782633,0.00018040943038421454,0.18625737356640007,0.04541440185046113,0.0801045650782633,0.00018040943038421454
0,trf_6_737a_t2,0.5046417874618603,0.18178782657879497,0.08091310441961116,0.0014963586161180302,0.5046417874618603,0.18178782657879497,0.08091310441961116,0.0014963586161180302
0,trf_6_728a_t2,0.9278371825160266,0.3373317058339784,0.14072119626833887,0.0023259796809556583,0.9278371825160266,0.3373317058339784,0.14072119626833887,0.0023259796809556583
0,trf_6_3819a_t2,1.1804008709975067,0.45020850386993727,0.1447688007246139,0.003930673448694067,1.1804008709975067,0.45020850386993727,0.1447688007246139,0.003930673448694067
0,trf_6_124a_t2,1.521412371336909,0.5769842417417801,0.19189731161501225,0.004804876079814719,1.521412371336909,0.5769842417417801,0.19189731161501225,0.004804876079814719
0,trf_16_6318a_t2,1.0909909883776863,0.3893902794078214,0.18849934477189276,0.0024128288361993443,1.0909909883776863,0.3893902794078214,0.18849934477189276,0.0024128288361993443
0,trf_6_2090a_t2,0.6116226078581085,0.22799897476808864,0.08050712567669556,0.001998098136523481,0.6116226078581085,0.22799897476808864,0.08050712567669556,0.001998098136523481
0,trf_16_2658a_t2,0.19929034688069486,0.050855470184183627,0.08127810298170077,0.00020412416499826947,0.19929034688069486,0.050855470184183627,0.08127810298170077,0.00020412416499826947
0,trf_6_1177a_t2,2.1841859470090115,0.8216749841119237,0.27247724758180963,0.006395991732297603,2.1841859470090115,0.8216749841119237,0.27247724758180963,0.006395991732297603
0,trf_16_3364a_t2,0.30249341774509264,0.0953517671642315,0.0812447943821662,0.00047108838691030646,0.30249341774509264,0.0953517671642315,0.0812447943821662,0.00047108838691030646
0,trf_6_3509a_t2,0.7835567785140498,0.327790564196819,0.03291181895998752,0.010099849480635215,0.7835567785140498,0.327790564196819,0.03291181895998752,0.010099849480635215
0,trf_11_3987a_t2,0.3321250166938049,0.1309511016445772,0.030958898323796252,0.0017548694097055985,0.3321250166938049,0.1309511016445772,0.030958898323796252,0.0017548694097055985
0,trf_16_3997a_t2,0.5359647182261023,0.16965936950355845,0.14225953399082625,0.0010560522709946645,0.5359647182261023,0.16965936950355845,0.14225953399082625,0.0010560522709946645
0,trf_6_3817a_t2,0.10629503047901687,0.032665310983965884,0.03015814894337392,0.0001769680897028322,0.10629503047901687,0.032665310983965884,0.03015814894337392,0.0001769680897028322
0,trf_16_1142a_t2,1.0306619881792622,0.36186484217324416,0.1854623209768539,0.001893909627855578,1.0306619881792622,0.36186484217324416,0.1854623209768539,0.001893909627855578
0,trf_6_724a_t2,0.514778541227567,0.16024464638272387,0.1402582292979823,0.0007004823899074068,0.514778541227567,0.16024464638272387,0.1402582292979823,0.0007004823899074068
0,trf_6_5085a_t2,0.8753212833688576,0.3151991241732236,0.1413194745463621,0.002908410847379575,0.8753212833688576,0.3151991241732236,0.1413194745463621,0.002908410847379575
0,trf_6_5595a_t2,0.6089808267590032,0.20184530328432895,0.14427867559482618,0.0012305934532021825,0.6089808267590032,0.20184530328432895,0.14427867559482618,0.0012305934532021825
0,trf_6_5711a_t2,0.46062265521528917,0.13705254690122157,0.14023763076625287,0.0005600910381563438,0.46062265521528917,0.13705254690122157,0.14023763076625287,0.0005600910381563438
0,trf_6_5712a_t2,0.9940585037502642,0.3659344286049421,0.14058795062800283,0.0026377222084365145,0.9940585037502642,0.3659344286049421,0.14058795062800283,0.0026377222084365145
0,trf_6_5659a_t2,0.28674287479497446,0.06267448748200584,0.14021733996118546,0.00022201112577859662,0.28674287479497446,0.06267448748200584,0.14021733996118546,0.00022201112577859662
0,trf_6_6158a_t2,1.9429439928567553,0.7617156293361576,0.19158751205865815,0.006647970233729211,1.9429439928567553,0.7617156293361576,0.19158751205865815,0.006647970233729211
0,trf_6_6197a_t2,2.8764169470923635,1.1173510981303068,0.2719073247183126,0.008936553170520493,2.8764169470923635,1.1173510981303068,0.2719073247183126,0.008936553170520493
0,trf_6_6153a_t2,3.756660292860031,1.5620412433496018,0.16546828799466576,0.04306471949983707,3.756660292860031,1.5620412433496018,0.16546828799466576,0.04306471949983707
0,trf_6_1504a_t2,0.3770949983129946,0.10141347552656979,0.1410640401531819,0.0006886606357993677,0.3770949983129946,0.10141347552656979,0.1410640401531819,0.0006886606357993677
0,trf_6_6249a_t2,1.3221853223768307,0.5082543437822709,0.14251950642905797,0.004688795291686555,1.3221853223768307,0.5082543437822709,0.14251950642905797,0.004688795291686555
