hour,node,bus,phase,voltagePu,baseKvLN,voltageLevel,violationPu,hasViolation
0,uc3405844.1,uc3405844,1,0.9932396306689714,0.2193931022920578,LV,0.0,0
0,uc3405844.4,uc3405844,4,0.0008209621946249711,0.2193931022920578,LV,0.9491790378053749,1
0,uc623432.1,uc623432,1,0.9932981827199913,0.2193931022920578,LV,0.0,0
0,uc623432.4,uc623432,4,0.0005732443734108762,0.2193931022920578,LV,0.9494267556265891,1
0,uc605911.1,uc605911,1,0.9946200099121204,0.2193931022920578,LV,0.0,0
0,uc605911.2,uc605911,2,0.9943762441072911,0.2193931022920578,LV,0.0,0
0,uc605911.3,uc605911,3,0.9949391296692214,0.2193931022920578,LV,0.0,0
0,uc605911.4,uc605911,4,2.2088354891983512e-13,0.2193931022920578,LV,0.949999999999779,1
0,uc1607279.1,uc1607279,1,0.9923785428719477,0.2193931022920578,LV,0.0,0
0,uc1607279.2,uc1607279,2,0.9921761474148163,0.2193931022920578,LV,0.0,0
0,uc1607279.3,uc1607279,3,0.9929975901383201,0.2193931022920578,LV,0.0,0
0,uc1607279.4,uc1607279,4,4.624144043556096e-13,0.2193931022920578,LV,0.9499999999995375,1
0,uc605835.1,uc605835,1,0.9874259672254204,0.2193931022920578,LV,0.0,0
0,uc605835.4,uc605835,4,0.005283944602080492,0.2193931022920578,LV,0.9447160553979195,1
0,618431.1,618431,1,0.9954981057845194,13.336791218280357,MV,0.0,0
0,618431.2,618431,2,0.9961510779165337,13.336791218280357,MV,0.0,0
0,618431.3,618431,3,0.9961363357111743,13.336791218280357,MV,0.0,0
0,uc606148.1,uc606148,1,0.999463412353864,0.2193931022920578,LV,0.0,0
0,uc606148.2,uc606148,2,0.999701231052773,0.2193931022920578,LV,0.0,0
0,uc606148.4,uc606148,4,1.925351101964477e-06,0.2193931022920578,LV,0.949998074648898,1
0,461501.1,461501,1,0.9955918507142151,13.336791218280357,MV,0.0,0
0,461501.2,461501,2,0.9963369744086311,13.336791218280357,MV,0.0,0
0,461501.3,461501,3,0.9962941596155361,13.336791218280357,MV,0.0,0
