mvViolationPct,lvViolationPct,overloadedLines,overloadedTransformers,maxLineLoadingPct,maxTransformerLoadingPct,totalEnergyKWh,totalLossesKWh,lossesPct
0.0,38.62000928505107,0,0,74.52432175656118,97.11318167014446,14756.59623687619,636.9648095783854,4.316475150188319
