transformer,ratedKva,maxApparentPowerKva,maxLoadingPct,meanLoadingPct,overloadHours
trf_6_4910a,30.0,26.56658268239135,88.55527560797117,42.122999629994034,0
trf_11_305a,75.0,62.724432048933124,83.63257606524417,28.788750980309615,0
trf_6_1139a,15.0,11.180068875618359,74.53379250412239,27.446854790124533,0
trf_6_1146a,10.0,6.0738083338037505,60.738083338037505,24.651874856366877,0
trf_6_3509a,5.0,2.8037259016005383,56.07451803201077,26.713284900986608,0
trf_6_6273a,30.0,16.620454419723554,55.40151473241185,20.027178081686902,0
trf_6_4489a,25.0,13.726108414409875,54.9044336576395,22.97274036563238,0
trf_6_1541a,15.0,6.864438097615282,45.76292065076855,17.04723794457212,0
trf_11_4955a,15.0,6.472763846559804,43.15175897706536,20.603751063419214,0
trf_34_5029a,10.0,4.054042578862352,40.54042578862352,14.982511366173732,0
trf_6_6249a,30.0,11.919665389401679,39.732217964672266,15.420752344092262,0
trf_16_2195a,15.0,5.496368496510201,36.642456643401346,17.488957554078734,0
trf_6_1138a,10.0,3.5078920684964063,35.07892068496406,17.710133573882775,0
trf_16_3996a,15.0,5.1138771668719425,34.09251444581295,16.259435253540943,0
trf_16_6082a,15.0,5.018383203158534,33.45588802105689,12.041538908132239,0
trf_6_3256a,15.0,4.7236683123069,31.491122082046,15.087355611670981,0
trf_6_3013a,5.0,1.5699137135732535,31.398274271465073,15.067427114997024,0
trf_16_1143a,30.0,8.52234878147311,28.407829271577032,14.746633075402315,0
trf_11_131a,10.0,2.7597280141692773,27.59728014169277,13.279902357518237,0
trf_6_6153a,30.0,7.676585851343281,25.588619504477606,14.474688312225451,0
trf_16_5055a,10.0,2.3877930708273185,23.877930708273187,11.446044728375021,0
trf_6_5595a,30.0,6.895696266709784,22.985654222365948,8.448945822169536,0
trf_11_3987a,5.0,1.121412494463881,22.42824988927762,10.872012660138841,0
trf_6_1019a,25.0,5.277163622735401,21.108654490941603,12.631717911488847,0
trf_6_3434a,5.0,1.0336520197124226,20.673040394248453,10.050888118901817,0
