voltageLevel,minVoltagePu,meanVoltagePu,maxVoltagePu,maxViolationPu,violationCount,violationPct
MV,0.9822935997290182,0.9928580344637492,0.9993881027107547,0.0,0,0.0
LV,0.0,0.5966820269390312,1.0864250427521578,0.9499999999999874,6644,38.55617455896008
