mvViolationPct,lvViolationPct,overloadedLines,overloadedTransformers,maxLineLoadingPct,maxTransformerLoadingPct,totalEnergyKWh,totalLossesKWh,lossesPct
0.0,38.75348189415042,0,1,76.24977567695294,102.82812109278149,16378.95785618373,669.1713852583914,4.085555327354064
