voltageLevel,minVoltagePu,meanVoltagePu,maxVoltagePu,maxViolationPu,violationCount,violationPct
MV,0.9774792522968976,0.9906067521220835,0.999226405792568,0.0,0,0.0
LV,0.0,0.5946222589695828,1.0833424681857453,0.9499999999999875,6678,38.75348189415042
