voltageLevel,minVoltagePu,meanVoltagePu,maxVoltagePu,maxViolationPu,violationCount,violationPct
MV,0.9800158062423828,0.9918103224723489,0.9993067605703402,0.0,0,0.0
LV,0.0,0.5957994225634473,1.0849741166133398,0.9499999999999873,6655,38.62000928505107
