mvViolationPct,lvViolationPct,overloadedLines,overloadedTransformers,maxLineLoadingPct,maxTransformerLoadingPct,totalEnergyKWh,totalLossesKWh,lossesPct
0.0,38.62000928505107,0,0,74.51274650925865,97.1332888746578,14757.461827723795,634.7701523000878,4.301350460602854
