hour,element,line,bus1,bus2,normAmps,maxCurrentA,loadingRatio,loadingPct,isOverloaded,activeLossesKw,reactiveLossesKvar
0,Line.smt_34422,smt_34422,62911,62921,163.8,0.015401247883357668,9.40247123526109e-05,0.009402471235261091,0,6.755308075412358e-08,-0.04825010020690019
0,Line.smt_34421,smt_34421,8001,62911,163.8,0.01502596168405298,9.173358781473125e-05,0.009173358781473125,0,8.381933875512004e-08,-0.0629623300458533
0,Line.smt_34420,smt_34420,7991,8001,163.8,0.014672956657346643,8.957848997159123e-05,0.008957848997159124,0,7.749023129122179e-08,-0.060949670192223096
0,Line.smt_34711,smt_34711,780431,71861,286.65,8.187630598666146,0.02856316273736664,2.856316273736664,0,0.006287522838611039,-0.04274070922871215
0,Line.smt_34710,smt_34710,780421,71851,286.65,8.187783739807749,0.028563696981712017,2.8563696981712017,0,0.005532742741081165,-0.03760546035475454
0,Line.smt_34709,smt_34709,780411,71841,286.65,8.187932505523232,0.02856421596205558,2.8564215962055584,0,0.0054097552270250164,-0.036765396851244074
0,Line.smt_34708,smt_34708,71841,71831,286.65,8.188067905363583,0.028564688314542418,2.856468831454242,0,0.009711493511756998,-0.06599536451116364
0,Line.smt_34707,smt_34707,71831,71821,286.65,8.188173077878135,0.028565055216738657,2.8565055216738657,0,0.0075257807312445945,-0.05113753650757735
0,Line.smt_34706,smt_34706,71821,71811,286.65,8.188286204248158,0.028565449866555584,2.8565449866555586,0,0.008077806862667784,-0.054884074715453604
0,Line.smt_34705,smt_34705,780401,71801,286.65,8.18847775341142,0.02856611810016194,2.856611810016194,0,0.006776536635428784,-0.04603579600376634
0,Line.smt_34704,smt_34704,780391,71791,286.65,8.188637625682665,0.028566675826557354,2.8566675826557355,0,0.005656721275736345,-0.03842361641837942
0,Line.smt_34703,smt_34703,71791,71781,286.65,8.188765535021739,0.028567122047869316,2.8567122047869318,0,0.009051098411393468,-0.0614753896677712
0,Line.smt_34702,smt_34702,71781,71771,286.65,8.188872176513613,0.028567494074702993,2.856749407470299,0,0.0075294056506827476,-0.051135529181865425
0,Line.smt_34701,smt_34701,780381,71751,286.65,8.189029030639837,0.02856804127207339,2.8568041272073392,0,0.005550138181308285,-0.037688669917605694
0,Line.smt_34700,smt_34700,71751,71741,286.65,8.1891214028896,0.02856836351958696,2.856836351958696,0,0.0064905419987626375,-0.044071761173540835
0,Line.smt_34721,smt_34721,16cs245,553961,286.65,8.187406187015844,0.02856237986051228,2.856237986051228,0,0.0001419212868786417,-0.0009653160252537418
0,Line.smt_34720,smt_34720,71871,780431,286.65,8.187543647355138,0.02856285940120404,2.8562859401204044,0,0.005800326828262769,-0.03943136808912641
