hour,node,bus,phase,voltagePu,baseKvLN,voltageLevel,violationPu,hasViolation
0,uc605896.1,uc605896,1,0.9874039694205374,0.2193931022920578,LV,0.0,0
0,uc605896.2,uc605896,2,0.988539825051447,0.2193931022920578,LV,0.0,0
0,uc605896.4,uc605896,4,0.0003841817300560437,0.2193931022920578,LV,0.9496158182699439,1
0,uc621999.1,uc621999,1,0.9965776300510713,0.2193931022920578,LV,0.0,0
0,uc621999.4,uc621999,4,0.00045289758787506857,0.2193931022920578,LV,0.9495471024121249,1
0,uc3405847.2,uc3405847,2,0.9908610333198612,0.2193931022920578,LV,0.0,0
0,uc3405847.4,uc3405847,4,6.280083787179626e-05,0.2193931022920578,LV,0.9499371991621282,1
0,uc637399.1,uc637399,1,0.9853659071194478,0.2193931022920578,LV,0.0,0
0,uc637399.4,uc637399,4,0.0015928414044251303,0.2193931022920578,LV,0.9484071585955748,1
0,uc623007.1,uc623007,1,0.9953485274046631,0.2193931022920578,LV,0.0,0
0,uc623007.2,uc623007,2,0.9951569175068541,0.2193931022920578,LV,0.0,0
0,uc623007.3,uc623007,3,0.9942218786161213,0.2193931022920578,LV,0.0,0
0,uc623007.4,uc623007,4,1.7863682834358467e-06,0.2193931022920578,LV,0.9499982136317165,1
0,uc639280.1,uc639280,1,0.9935547366444331,0.2193931022920578,LV,0.0,0
0,uc639280.2,uc639280,2,0.9933691474135183,0.2193931022920578,LV,0.0,0
0,uc639280.3,uc639280,3,0.9940218904503881,0.2193931022920578,LV,0.0,0
0,uc639280.4,uc639280,4,4.040415478116986e-13,0.2193931022920578,LV,0.949999999999596,1
0,uc1607257.1,uc1607257,1,0.995820087842376,0.2193931022920578,LV,0.0,0
0,uc1607257.4,uc1607257,4,0.000298734418496174,0.2193931022920578,LV,0.9497012655815038,1
0,uc605813.1,uc605813,1,0.9952788334120859,0.2193931022920578,LV,0.0,0
0,uc605813.2,uc605813,2,0.9952658865006553,0.2193931022920578,LV,0.0,0
0,uc605813.4,uc605813,4,0.00015581970049406384,0.2193931022920578,LV,0.9498441802995059,1
0,uc622722.3,uc622722,3,0.9924170310809407,0.2193931022920578,LV,0.0,0
0,uc622722.4,uc622722,4,0.0003754677032676394,0.2193931022920578,LV,0.9496245322967323,1
0,uc1607303.2,uc1607303,2,0.9942177890760405,0.2193931022920578,LV,0.0,0
0,uc1607303.4,uc1607303,4,0.000900588310104887,0.2193931022920578,LV,0.9490994116898951,1
0,uc605915.2,uc605915,2,0.9936485434161145,0.2193931022920578,LV,0.0,0
0,uc605915.4,uc605915,4,0.001065812700674518,0.2193931022920578,LV,0.9489341872993254,1
0,uc3432407.1,uc3432407,1,0.9938851514648634,0.2193931022920578,LV,0.0,0
0,uc3432407.4,uc3432407,4,0.00012101909912701796,0.2193931022920578,LV,0.949878980900873,1
0,uc606111.1,uc606111,1,0.9947633446307061,0.2193931022920578,LV,0.0,0
0,uc606111.2,uc606111,2,0.9945333201915113,0.2193931022920578,LV,0.0,0
0,uc606111.3,uc606111,3,0.9950606922288038,0.2193931022920578,LV,0.0,0
0,uc606111.4,uc606111,4,4.3609372827921864e-13,0.2193931022920578,LV,0.9499999999995639,1
0,uc1138614.1,uc1138614,1,0.993525368231329,0.2193931022920578,LV,0.0,0
0,uc1138614.4,uc1138614,4,8.766859199379333e-05,0.2193931022920578,LV,0.9499123314080061,1
0,uc606114.1,uc606114,1,0.9953504943281002,0.2193931022920578,LV,0.0,0
0,uc606114.4,uc606114,4,0.0005119758861098442,0.2193931022920578,LV,0.9494880241138901,1
0,uc606124.1,uc606124,1,0.9976760116297829,0.2193931022920578,LV,0.0,0
0,uc606124.4,uc606124,4,1.676755806750752e-06,0.2193931022920578,LV,0.9499983232441932,1
0,uc622777.1,uc622777,1,1.000697158551141,0.2193931022920578,LV,0.0,0
0,uc622777.4,uc622777,4,4.786710427614048e-05,0.2193931022920578,LV,0.9499521328957238,1
0,uc605990.2,uc605990,2,0.9872086922417446,0.2193931022920578,LV,0.0,0
0,uc605990.4,uc605990,4,0.0019405109944846486,0.2193931022920578,LV,0.9480594890055153,1
