voltageLevel,minVoltagePu,meanVoltagePu,maxVoltagePu,maxViolationPu,violationCount,violationPct
MV,0.9797506164148735,0.9916626626070705,0.999306765941192,0.0,0,0.0
LV,0.0,0.5957103634969534,1.0848155685291254,0.9499999999999874,6655,38.62000928505107
