voltageLevel,minVoltagePu,meanVoltagePu,maxVoltagePu,maxViolationPu,violationCount,violationPct
MV,0.982055474539818,0.9927268490723941,0.9993881041161151,0.0,0,0.0
LV,0.0,0.5966028794013973,1.0862907911645985,0.9499999999999874,6644,38.55617455896008
