mvViolationPct,lvViolationPct,overloadedLines,overloadedTransformers,maxLineLoadingPct,maxTransformerLoadingPct,totalEnergyKWh,totalLossesKWh,lossesPct
0.0,38.788300835654596,0,0,74.52350575249538,94.49868018262438,14741.837377454442,636.5993777403504,4.318317733676396
