voltageLevel,minVoltagePu,meanVoltagePu,maxVoltagePu,maxViolationPu,violationCount,violationPct
MV,0.986426646765789,0.9977434741989615,1.0081123247260975,0.0,0,0.0
LV,0.0,0.6013710192497443,1.090189553199552,0.9499999999999873,6633,38.492339832869085
