hour,meterName,activeEnergyKWh,reactiveEnergyKvarh,activeLossesKWh,reactiveLossesKvarh,deltaActiveEnergyKWh,deltaReactiveEnergyKvarh,deltaActiveLossesKWh,deltaReactiveLossesKvarh
0,busa4-_202312598_segmmt_24122,355.7578739297552,-585.6712953588204,46.63085875283217,-98.42581608986521,355.7578739297552,-585.6712953588204,46.63085875283217,-98.42581608986521
0,trf_16_1585a_t2,0.16728970652535652,0.037002999464561835,0.0810962777911546,5.6445223828855304e-05,0.16728970652535652,0.037002999464561835,0.0810962777911546,5.6445223828855304e-05
0,trf_16_1143a_t2,2.301394991929412,0.9300187155039951,0.14696259331973566,0.016892667104025472,2.301394991929412,0.9300187155039951,0.14696259331973566,0.016892667104025472
0,trf_6_4910a_t2,8.19466546323236,3.5869834888246217,0.20067332591656079,0.18333631968073724,8.19466546323236,3.5869834888246217,0.20067332591656079,0.18333631968073724
0,trf_6_1541a_t2,0.6842849793559098,0.2614431210880094,0.08322071857055732,0.0026863183754991834,0.6842849793559098,0.2614431210880094,0.08322071857055732,0.0026863183754991834
0,trf_6_1350a_t2,0.7432688608980496,0.23857706017343913,0.1852602793523872,0.000986987332523853,0.7432688608980496,0.23857706017343913,0.1852602793523872,0.000986987332523853
0,trf_6_808a_t2,0.5751129568747197,0.21225006353719722,0.08030104863111609,0.0017650346487010182,0.5751129568747197,0.21225006353719722,0.08030104863111609,0.0017650346487010182
0,trf_6_810a_t2,0.9426435074924056,0.3434510344688375,0.1409635991669398,0.002538195620078511,0.9426435074924056,0.3434510344688375,0.1409635991669398,0.002538195620078511
0,trf_16_3130a_t2,1.328717784423372,0.5115304055345222,0.1447781144989906,0.006079201045991665,1.328717784423372,0.5115304055345222,0.1447781144989906,0.006079201045991665
0,trf_6_1048a_t2,0.22549738227655255,0.062218657973828514,0.08002003704547594,0.00026742947992064003,0.22549738227655255,0.062218657973828514,0.08002003704547594,0.00026742947992064003
0,trf_6_6273a_t2,1.3630094672785624,0.5246973189782757,0.14089559189137515,0.0049881933061414075,1.3630094672785624,0.5246973189782757,0.14089559189137515,0.0049881933061414075
0,trf_6_731a_t2,0.21847138313498082,0.05919983000449581,0.08008817030992083,0.000247389759932787,0.21847138313498082,0.05919983000449581,0.08008817030992083,0.000247389759932787
0,trf_6_732a_t2,0.8291410390497244,0.2951077433137935,0.1403179924300552,0.001830384848465357,0.8291410390497244,0.2951077433137935,0.1403179924300552,0.001830384848465357
0,trf_6_730a_t2,0.29825301496346357,0.0931719610392319,0.08054434245448555,0.0006693375915830204,0.29825301496346357,0.0931719610392319,0.08054434245448555,0.0006693375915830204
0,trf_6_729a_t2,0.9748878989079103,0.3842096928373645,0.0823558348330592,0.005484854263879669,0.9748878989079103,0.3842096928373645,0.0823558348330592,0.005484854263879669
