hour,node,bus,phase,voltagePu,baseKvLN,voltageLevel,violationPu,hasViolation
0,uc607366.1,uc607366,1,0.9922656384014564,0.2193931022920578,LV,0.0,0
0,uc607366.4,uc607366,4,0.0011482968482304109,0.2193931022920578,LV,0.9488517031517696,1
0,uc639553.1,uc639553,1,0.9984592909133322,0.2193931022920578,LV,0.0,0
0,uc639553.4,uc639553,4,6.196772920207973e-08,0.2193931022920578,LV,0.9499999380322708,1
0,uc622709.2,uc622709,2,1.0143413386406521,0.2193931022920578,LV,0.0,0
0,uc622709.4,uc622709,4,6.585043619773486e-05,0.2193931022920578,LV,0.9499341495638022,1
0,uc1626486.1,uc1626486,1,1.0013937450174066,0.2193931022920578,LV,0.0,0
0,uc1626486.4,uc1626486,4,0.00017347062309183966,0.2193931022920578,LV,0.9498265293769081,1
0,uc1137150.1,uc1137150,1,1.0100766300669413,0.2193931022920578,LV,0.0,0
0,uc1137150.4,uc1137150,4,5.843395128196273e-05,0.2193931022920578,LV,0.949941566048718,1
0,uc1627323.1,uc1627323,1,1.002102342148947,0.2193931022920578,LV,0.0,0
0,uc1627323.2,uc1627323,2,0.9971215587332501,0.2193931022920578,LV,0.0,0
0,uc1627323.4,uc1627323,4,2.309400842761121e-06,0.2193931022920578,LV,0.9499976905991572,1
0,uc622703.1,uc622703,1,0.9870281109702078,0.2193931022920578,LV,0.0,0
0,uc622703.4,uc622703,4,0.0057787379658429455,0.2193931022920578,LV,0.944221262034157,1
0,bt474991.1,bt474991,1,0.9902917345284986,0.2193931022920578,LV,0.0,0
0,bt474991.2,bt474991,2,0.9929728335910091,0.2193931022920578,LV,0.0,0
0,bt474991.3,bt474991,3,0.997117417228118,0.2193931022920578,LV,0.0,0
0,bt474991.4,bt474991,4,0.00278785849228262,0.2193931022920578,LV,0.9472121415077174,1
0,uc1607308.1,uc1607308,1,1.0077251221406271,0.2193931022920578,LV,0.0,0
0,uc1607308.2,uc1607308,2,1.0064571081363098,0.2193931022920578,LV,0.0,0
0,uc1607308.4,uc1607308,4,2.3470604998528448e-06,0.2193931022920578,LV,0.9499976529395001,1
0,uc621171.1,uc621171,1,0.9982769192339049,0.2193931022920578,LV,0.0,0
0,uc621171.2,uc621171,2,0.9980586110756068,0.2193931022920578,LV,0.0,0
0,uc621171.3,uc621171,3,0.9985966302689211,0.2193931022920578,LV,0.0,0
0,uc621171.4,uc621171,4,8.254472020327302e-14,0.2193931022920578,LV,0.9499999999999175,1
0,uc1607288.1,uc1607288,1,1.0059251756185519,0.2193931022920578,LV,0.0,0
