hour,element,line,bus1,bus2,normAmps,maxCurrentA,loadingRatio,loadingPct,isOverloaded,activeLossesKw,reactiveLossesKvar
0,Line.smt_34422,smt_34422,62911,62921,163.8,0.014172926422401646,8.652580233456438e-05,0.008652580233456438,0,5.6070203612534894e-08,-0.04829265115811697
0,Line.smt_34421,smt_34421,8001,62911,163.8,0.013806476922746445,8.428862590199294e-05,0.008428862590199294,0,7.059200277126365e-08,-0.06301785452528055
0,Line.smt_34420,smt_34420,7991,8001,163.8,0.013478132923987005,8.228408378502445e-05,0.008228408378502444,0,6.567317652184101e-08,-0.061003417100151426
0,Line.smt_34711,smt_34711,780431,71861,286.65,7.480276063141537,0.026095503447205782,2.6095503447205783,0,0.005250730813102564,-0.043566678288473215
0,Line.smt_34710,smt_34710,780421,71851,286.65,7.480358687018329,0.026095791686789917,2.6095791686789918,0,0.0046203191543463615,-0.03833271007940857
0,Line.smt_34709,smt_34709,780411,71841,286.65,7.480439211651316,0.026096072603004766,2.6096072603004767,0,0.004517529195276438,-0.037476883149653986
0,Line.smt_34708,smt_34708,71841,71831,286.65,7.480512723519278,0.026096329054663452,2.6096329054663454,0,0.008109679579822114,-0.06727311436648688
0,Line.smt_34707,smt_34707,71831,71821,286.65,7.480569968892438,0.026096528759436383,2.609652875943638,0,0.006284383991674985,-0.05212815898421604
0,Line.smt_34706,smt_34706,71821,71811,286.65,7.480631684050994,0.026096744057390528,2.6096744057390526,0,0.0067452624319994355,-0.055947790319661184
0,Line.smt_34705,smt_34705,780401,71801,286.65,7.480736510604471,0.026097109752675637,2.609710975267564,0,0.005658515157658257,-0.04692882239613846
0,Line.smt_34704,smt_34704,780391,71791,286.65,7.48082431559889,0.02609741606697677,2.609741606697677,0,0.004723354502159055,-0.03916953297180271
0,Line.smt_34703,smt_34703,71791,71781,286.65,7.480894769682703,0.026097661851326368,2.609766185132637,0,0.007557558475673432,-0.06266935902909017
0,Line.smt_34702,smt_34702,71781,71771,286.65,7.480953646462247,0.026097867247382688,2.6097867247382687,0,0.006286873135220958,-0.05212919368660823
0,Line.smt_34701,smt_34701,780381,71751,286.65,7.4810404708838085,0.026098170140881942,2.609817014088194,0,0.004634136479566223,-0.03842158598770948
0,Line.smt_34700,smt_34700,71751,71741,286.65,7.481091726721615,0.026098348950712072,2.609834895071207,0,0.005419279062756686,-0.04492913079150639
0,Line.smt_34721,smt_34721,16cs245,553961,286.65,7.480155485785957,0.02609508280406753,2.609508280406753,0,0.00011858676436531822,-0.0009839992186584823
0,Line.smt_34720,smt_34720,71871,780431,286.65,7.480229272813722,0.026095340215641805,2.6095340215641807,0,0.004843922924919752,-0.040193093354079334
0,Line.smt_34719,smt_34719,71861,780421,286.65,7.480317242165514,0.026095647103315942,2.609564710331594,0,0.004605288137332536,-0.038209608997955
0,Line.smt_34718,smt_34718,71851,780411,286.65,7.480398437796754,0.026095930360358465,2.6095930360358466,0,0.004417690952323028,-0.036650099651159056
0,Line.smt_34717,smt_34717,71811,780401,286.65,7.480684322002858,0.02609692768882909,2.609692768882909,0,0.005729039944460965,-0.04751616386739852
0,Line.smt_34716,smt_34716,71801,780391,286.65,7.480780462085406,0.026097263080709598,2.6097263080709596,0,0.00474885312547849,-0.03938268306085183
0,Line.smt_34715,smt_34715,71771,780381,286.65,7.480996784471642,0.02609801773756024,2.609801773756024,0,0.004589832404511981,-0.03805585478458124
0,Line.smt_34714,smt_34714,553951,780441,286.65,7.480154224458519,0.026095078403832267,2.609507840383227,0,0.00016508653257915284,-0.0013700755177123937
0,Line.smt_34713,smt_34713,71741,536711,286.65,7.481113419350384,0.026098424627072684,2.6098424627072685,0,0.0022733423469035187,-0.018977925229961327
0,Line.smt_34712,smt_34712,553961,71871,286.65,7.480186258698886,0.026095190157679703,2.60951901576797,0,0.003475694386346731,-0.028841112313785743
0,Line.smt_40856,smt_40856,824391,824401,286.65,1.175871230584004,0.004102114880809363,0.4102114880809363,0,0.00018684642998960044,-0.058004810300282886
0,Line.smt_40855,smt_40855,824381,824391,286.65,1.1758305285198516,0.004101972888609286,0.41019728886092854,0,0.00017680050595845386,-0.05489182385850347
0,Line.smt_40859,smt_40859,824421,824431,286.65,1.1759978706254028,0.004102556674081294,0.41025566740812935,0,0.000154493840829673,-0.0479458229568977
0,Line.smt_40858,smt_40858,824411,824421,286.65,1.1759598202496726,0.004102423932494934,0.41024239324949335,0,0.00018971886353392618,-0.058883674060051815
