hour,meterName,activeEnergyKWh,reactiveEnergyKvarh,activeLossesKWh,reactiveLossesKvarh,deltaActiveEnergyKWh,deltaReactiveEnergyKvarh,deltaActiveLossesKWh,deltaReactiveLossesKvarh
0,busa4-_202312598_segmmt_24122,294.5069934518395,5.70301213431214,14.89027402502499,-110.54301334754119,294.5069934518395,5.70301213431214,14.89027402502499,-110.54301334754119
0,trf_16_1585a_t2,0.1566143333760076,0.032840779500172675,0.07918300560699879,4.221624464998343e-05,0.1566143333760076,0.032840779500172675,0.07918300560699879,4.221624464998343e-05
0,trf_16_1143a_t2,2.1025198830743674,0.8429688617916257,0.1453811322078375,0.014077812710026387,2.1025198830743674,0.8429688617916257,0.1453811322078375,0.014077812710026387
0,trf_6_4910a_t2,7.318113408898282,3.1311771258016745,0.18481627863144923,0.1510836806404659,7.318113408898282,3.1311771258016745,0.18481627863144923,0.1510836806404659
0,trf_6_1541a_t2,0.6156591844625383,0.22844145120886156,0.07983607958758057,0.0022380008403069525,0.6156591844625383,0.22844145120886156,0.07983607958758057,0.0022380008403069525
0,trf_6_1350a_t2,0.6886617860073418,0.2149652790543952,0.18358798697898235,0.0008543672198241126,0.6886617860073418,0.2149652790543952,0.18358798697898235,0.0008543672198241126
0,trf_6_808a_t2,0.527446591547315,0.19120803943869685,0.07953696012709235,0.0014932567127295684,0.527446591547315,0.19120803943869685,0.07953696012709235,0.0014932567127295684
0,trf_6_810a_t2,0.8652674403784475,0.30943635720800416,0.13955488108704908,0.002145910232528877,0.8652674403784475,0.30943635720800416,0.13955488108704908,0.002145910232528877
0,trf_16_3130a_t2,1.2060057490407827,0.4548392971293034,0.14112529011721986,0.0050747007914443065,1.2060057490407827,0.4548392971293034,0.14112529011721986,0.0050747007914443065
0,trf_6_1048a_t2,0.210986502906112,0.056063462304330514,0.07931208526197553,0.00023635850082364486,0.210986502906112,0.056063462304330514,0.07931208526197553,0.00023635850082364486
0,trf_6_6273a_t2,1.2457962504102171,0.47264331363862894,0.1394897466781352,0.004189915390183529,1.2457962504102171,0.47264331363862894,0.1394897466781352,0.004189915390183529
0,trf_6_731a_t2,0.20462053229128288,0.05333924173738439,0.07937235483106378,0.00021873938423503603,0.20462053229128288,0.05333924173738439,0.07937235483106378,0.00021873938423503603
0,trf_6_732a_t2,0.7625050087874504,0.265851219038153,0.13902869037368065,0.0015582925087961428,0.7625050087874504,0.265851219038153,0.13902869037368065,0.0015582925087961428
0,trf_6_730a_t2,0.27683924336419097,0.08394922143395374,0.07974595550223221,0.0005576742289113163,0.27683924336419097,0.08394922143395374,0.07974595550223221,0.0005576742289113163
0,trf_6_729a_t2,0.8893364629209589,0.34608328240138564,0.08122512053851404,0.0045836162768488585,0.8893364629209589,0.34608328240138564,0.08122512053851404,0.0045836162768488585
0,trf_16_299a_t2,1.275635750837988,0.46471222797393047,0.18506170457131052,0.0033322500723623138,1.275635750837988,0.46471222797393047,0.18506170457131052,0.0033322500723623138
0,trf_11_130a_t2,0.34482037410821,0.1129520764530117,0.07930165402697005,0.0007035438941819869,0.34482037410821,0.1129520764530117,0.07930165402697005,0.0007035438941819869
0,trf_6_1151a_t2,0.5941328790933164,0.19400577495057333,0.1393365458155322,0.0011622493203786296,0.5941328790933164,0.19400577495057333,0.1393365458155322,0.0011622493203786296
0,trf_16_538a_t2,0.4569146970021902,0.13557250475150306,0.13923179723769039,0.0011338715458241134,0.4569146970021902,0.13557250475150306,0.13923179723769039,0.0011338715458241134
0,trf_6_723a_t2,0.5307720462028399,0.1925707381367545,0.07958699209830927,0.001512363033660357,0.5307720462028399,0.1925707381367545,0.07958699209830927,0.001512363033660357
0,trf_6_722a_t2,0.18494054138195196,0.04496622772084415,0.0793127559000278,0.0001795395674837721,0.18494054138195196,0.04496622772084415,0.0793127559000278,0.0001795395674837721
0,trf_6_737a_t2,0.5017550715778081,0.1800007198454491,0.08012048577714069,0.0014933527253834314,0.5017550715778081,0.1800007198454491,0.08012048577714069,0.0014933527253834314
0,trf_6_728a_t2,0.9225612356942068,0.3340115666334227,0.13933602899714304,0.0023206580335299242,0.9225612356942068,0.3340115666334227,0.13933602899714304,0.0023206580335299242
0,trf_6_3819a_t2,1.1543156178723766,0.4327346571460157,0.1391541707120229,0.003897273428469461,1.1543156178723766,0.4327346571460157,0.1391541707120229,0.003897273428469461
0,trf_6_124a_t2,1.4891814852201966,0.5555349330034998,0.1848011833875691,0.004769651330791532,1.4891814852201966,0.5555349330034998,0.1848011833875691,0.004769651330791532
0,trf_16_6318a_t2,1.074006797723802,0.3791370839473106,0.18353042062676583,0.0023963142772131176,1.074006797723802,0.3791370839473106,0.18353042062676583,0.0023963142772131176
0,trf_6_2090a_t2,0.6082064644858327,0.22575809141906836,0.07971574738771144,0.0019934293328416146,0.6082064644858327,0.22575809141906836,0.07971574738771144,0.0019934293328416146
0,trf_16_2658a_t2,0.19556879020096052,0.04951311474770442,0.07912913813414077,0.00020157758101041877,0.19556879020096052,0.04951311474770442,0.07912913813414077,0.00020157758101041877
0,trf_6_1177a_t2,2.169697974068161,0.8120393544060484,0.26927967090786914,0.006379483261305944,2.169697974068161,0.8120393544060484,0.26927967090786914,0.006379483261305944
0,trf_16_3364a_t2,0.29766488586387174,0.0929677198428575,0.07920973147180205,0.0004670052180639779,0.29766488586387174,0.0929677198428575,0.07920973147180205,0.0004670052180639779
0,trf_6_3509a_t2,0.7795677888739165,0.32462971776251726,0.03261329279115677,0.01008308424388798,0.7795677888739165,0.32462971776251726,0.03261329279115677,0.01008308424388798
0,trf_11_3987a_t2,0.32657224997853374,0.12700187115346173,0.030028151625065842,0.0017434732940884102,0.32657224997853374,0.12700187115346173,0.030028151625065842,0.0017434732940884102
0,trf_16_3997a_t2,0.5278972279761944,0.16564857096560853,0.13889155232035783,0.0010490979051796662,0.5278972279761944,0.16564857096560853,0.13889155232035783,0.0010490979051796662
0,trf_6_3817a_t2,0.10542016636190223,0.03224805944237243,0.029772074804347713,0.00017615116965370698,0.10542016636190223,0.03224805944237243,0.029772074804347713,0.00017615116965370698
0,trf_16_1142a_t2,1.028599232637004,0.3606409001889878,0.1848340283436155,0.0018920977206253865,1.028599232637004,0.3606409001889878,0.1848340283436155,0.0018920977206253865
0,trf_6_724a_t2,0.5115409890582407,0.1586642614163981,0.13887278107004838,0.0006980343966714102,0.5115409890582407,0.1586642614163981,0.13887278107004838,0.0006980343966714102
0,trf_6_5085a_t2,0.8703065489086877,0.3121019545435829,0.13993264372185896,0.0029020911836239887,0.8703065489086877,0.3121019545435829,0.13993264372185896,0.0029020911836239887
0,trf_6_5595a_t2,0.5936916328494257,0.19374582773840457,0.13847917505847712,0.0012161249641125238,0.5936916328494257,0.19374582773840457,0.13847917505847712,0.0012161249641125238
0,trf_6_5711a_t2,0.4576526510432672,0.13570051515494355,0.1388520994646846,0.0005579827791703096,0.4576526510432672,0.13570051515494355,0.1388520994646846,0.0005579827791703096
0,trf_6_5712a_t2,0.9884550459083798,0.3623338830341444,0.13920314546660417,0.002631335522539061,0.9884550459083798,0.3623338830341444,0.13920314546660417,0.002631335522539061
