voltageLevel,minVoltagePu,meanVoltagePu,maxVoltagePu,maxViolationPu,violationCount,violationPct
MV,0.9800373489593011,0.9918219834603181,0.9993067615247232,0.0,0,0.0
LV,0.0,0.5958064608907438,1.0849867157654616,0.9499999999999874,6655,38.62000928505107
