voltageLevel,minVoltagePu,meanVoltagePu,maxVoltagePu,maxViolationPu,violationCount,violationPct
MV,0.9907967666455616,1.0031875930756633,1.019843720389184,0.0,0,0.0
LV,0.0,0.6064086891323501,1.1009967771301468,0.9499999999999872,6665,38.6780408542247
