transformer,ratedKva,maxApparentPowerKva,maxLoadingPct,meanLoadingPct,overloadHours
trf_6_4910a,30.0,30.41793622981687,101.39312076605623,48.280348290745984,1
trf_11_305a,75.0,62.82937799370049,83.77250399160066,28.802722360507502,0
trf_6_1139a,15.0,11.099120413955115,73.9941360930341,27.754406870956306,0
trf_6_3509a,5.0,3.108558632706573,62.17117265413145,29.602073717977017,0
trf_6_1146a,10.0,5.993716090716157,59.93716090716157,25.09426866340112,0
trf_6_6273a,30.0,16.49195263416662,54.97317544722206,20.219390790911515,0
trf_6_4489a,25.0,13.519839392643545,54.07935757057418,23.400134665448068,0
trf_11_4955a,15.0,7.333104140629569,48.88736093753046,23.34833359855763,0
trf_6_1541a,15.0,6.786437895697012,45.24291930464675,17.32256944638249,0
trf_16_2195a,15.0,6.146937767506717,40.97958511671145,19.553724872828063,0
trf_34_5029a,10.0,4.014147654437683,40.14147654437683,15.205804218399392,0
trf_6_6249a,30.0,11.77585775376801,39.2528591792267,15.64365655231741,0
trf_16_3996a,15.0,5.722684353903993,38.15122902602662,18.185163356840366,0
trf_6_3256a,15.0,5.367428974635208,35.782859830901394,17.149425853612694,0
trf_6_3013a,5.0,1.7369174656084962,34.73834931216992,16.64589574541017,0
trf_6_1138a,10.0,3.421174460626955,34.21174460626955,18.4948037679153,0
trf_16_6082a,15.0,4.980374832239755,33.202498881598366,12.129548021555665,0
trf_11_131a,10.0,3.123508622718151,31.23508622718151,15.02377799836061,0
trf_6_6153a,30.0,8.533357587373665,28.44452529124555,16.079547129726958,0
trf_16_1143a,30.0,8.310657893047283,27.70219297682428,15.35445794396093,0
trf_16_5055a,10.0,2.623984357712178,26.239843577121782,12.557649192308352,0
trf_11_3987a,5.0,1.269520137123633,25.390402742472663,12.290394109413981,0
trf_6_1019a,25.0,6.023115067758231,24.092460271032923,13.451104866927293,0
trf_6_127a,15.0,3.5500685056759282,23.667123371172856,11.41666341720169,0
trf_6_3434a,5.0,1.1795145279980233,23.590290559960465,11.454024263782516,0
trf_6_5595a,30.0,6.825994359526463,22.753314531754878,8.571364819113667,0
trf_6_729a,15.0,3.3976275324040093,22.65085021602673,10.922841230771143,0
trf_16_2139a,25.0,5.422627946835304,21.690511787341215,10.406502608438844,0
trf_34_1581a,10.0,2.020350060816836,20.203500608168362,9.777081181029468,0
trf_6_1350a,45.0,8.899567721326274,19.77681715850283,7.237052282480266,0
trf_6_1030a,10.0,1.8663846469045036,18.663846469045033,9.028681434592885,0
trf_6_4249a,25.0,4.6246105732152705,18.498442292861082,7.502405501946395,0
trf_6_3563a,10.0,1.8187511254854725,18.187511254854723,8.798065545774731,0
trf_16_2916a,10.0,1.7832987375541025,17.832987375541027,8.605492638650182,0
trf_6_3538a,10.0,1.7825244322261247,17.82524432226125,8.673113861621347,0
trf_6_3820a,15.0,2.672227440933997,17.814849606226645,8.631228728808821,0
trf_34_1018a,5.0,0.8588475883007597,17.176951766015193,8.431889668682185,0
trf_6_6158a,45.0,7.41997265171881,16.48882811493069,8.008099602645808,0
trf_6_2860a,10.0,1.5827605828066982,15.827605828066982,7.676377146795563,0
trf_16_3221a,25.0,3.9299181401014747,15.7196725604059,7.565152603108462,0
trf_16_5474a,10.0,1.5361975122273204,15.361975122273204,7.443605434851893,0
trf_16_3130a,30.0,4.559755778516841,15.199185928389472,7.4069814502790265,0
trf_6_2090a,15.0,2.2446329431064607,14.964219620709738,7.304067729324234,0
trf_11_2597a,10.0,1.4810186274385353,14.810186274385353,7.225098930836335,0
trf_6_3634a,10.0,1.4787851881395002,14.787851881395003,7.187939962931977,0
trf_6_3819a,30.0,4.4143811729965075,14.714603909988359,7.1995533859328305,0
trf_16_1301a,10.0,1.4659143808919732,14.659143808919731,7.163868654640705,0
trf_6_6197a,75.0,10.890961518056363,14.52128202407515,7.007952840388369,0
trf_6_129a,10.0,1.4508502454294516,14.508502454294515,7.106581586503388,0
trf_6_727a,30.0,4.326654207280042,14.422180690933471,7.015236770815926,0
