hour,node,bus,phase,voltagePu,baseKvLN,voltageLevel,violationPu,hasViolation
0,uc605825.1,uc605825,1,0.9932683925965461,0.2193931022920578,LV,0.0,0
0,uc605825.4,uc605825,4,0.00015462822098712934,0.2193931022920578,LV,0.9498453717790128,1
0,uc626678.1,uc626678,1,0.9926274010510077,0.2193931022920578,LV,0.0,0
0,uc626678.4,uc626678,4,0.00018722051327648407,0.2193931022920578,LV,0.9498127794867235,1
0,uc1620360.1,uc1620360,1,0.9988161987323244,0.2193931022920578,LV,0.0,0
0,uc1620360.4,uc1620360,4,0.0008860169034409467,0.2193931022920578,LV,0.949113983096559,1
0,uc1607280.1,uc1607280,1,0.9921310092304774,0.2193931022920578,LV,0.0,0
0,uc1607280.2,uc1607280,2,0.9919346581977743,0.2193931022920578,LV,0.0,0
0,uc1607280.3,uc1607280,3,0.9927113124846915,0.2193931022920578,LV,0.0,0
0,uc1607280.4,uc1607280,4,6.385665248393996e-13,0.2193931022920578,LV,0.9499999999993614,1
0,815111.1,815111,1,0.9930742035037331,13.336791218280357,MV,0.0,0
0,815111.2,815111,2,0.9941758616990947,13.336791218280357,MV,0.0,0
0,815111.3,815111,3,0.9941623823163402,13.336791218280357,MV,0.0,0
0,uc1139390.1,uc1139390,1,0.9936158519445436,0.2193931022920578,LV,0.0,0
0,uc1139390.2,uc1139390,2,0.9933913505581725,0.2193931022920578,LV,0.0,0
0,uc1139390.3,uc1139390,3,0.9943018926182959,0.2193931022920578,LV,0.0,0
0,uc1139390.4,uc1139390,4,1.2880912021062729e-14,0.2193931022920578,LV,0.9499999999999871,1
0,uc1607303.2,uc1607303,2,0.9941366226624109,0.2193931022920578,LV,0.0,0
0,uc1607303.4,uc1607303,4,0.0009005780317521898,0.2193931022920578,LV,0.9490994219682478,1
0,uc607385.2,uc607385,2,0.9901942703054664,0.2193931022920578,LV,0.0,0
0,uc607385.4,uc607385,4,0.00047690804786878533,0.2193931022920578,LV,0.9495230919521311,1
0,uc606132.1,uc606132,1,0.9932607725507677,0.2193931022920578,LV,0.0,0
0,uc606132.2,uc606132,2,0.9930410037367013,0.2193931022920578,LV,0.0,0
0,uc606132.3,uc606132,3,0.9935837377439128,0.2193931022920578,LV,0.0,0
0,uc606132.4,uc606132,4,5.16481053250727e-13,0.2193931022920578,LV,0.9499999999994835,1
0,uc1633671.1,uc1633671,1,0.992603325411049,0.2193931022920578,LV,0.0,0
0,uc1633671.2,uc1633671,2,0.9946692747189834,0.2193931022920578,LV,0.0,0
0,uc1633671.3,uc1633671,3,0.9947519387138356,0.2193931022920578,LV,0.0,0
0,uc1633671.4,uc1633671,4,4.57858836534824e-06,0.2193931022920578,LV,0.9499954214116346,1
0,uc623432.1,uc623432,1,0.9940887861674224,0.2193931022920578,LV,0.0,0
