voltageLevel,minVoltagePu,meanVoltagePu,maxVoltagePu,maxViolationPu,violationCount,violationPct
MV,0.9797800616058312,0.9916696613580233,0.9993076647052175,0.0,0,0.0
LV,0.0,0.5955129883650081,1.0848156683301873,0.9499999999999874,6674,38.73026926648097
