mvViolationPct,lvViolationPct,overloadedLines,overloadedTransformers,maxLineLoadingPct,maxTransformerLoadingPct,totalEnergyKWh,totalLossesKWh,lossesPct
0.0,38.73026926648097,0,0,76.18633516139708,94.49911729818632,14742.076127712427,637.5165017449614,4.324468929763197
