meterName,totalEnergyKWh,totalReactiveEnergyKvarh,totalLossesKWh,totalReactiveLossesKvarh,lossesPct
busa4-_202312598_segmmt_24122,15013.764285410047,3595.440294656865,511.7809213574285,-2454.0772713889473,3.408744879888402
trf_11_130a_t2,14.080204331337344,5.160384776557974,1.903611021997533,0.06797339784375982,13.519768443706436
trf_11_3987a_t2,14.323577299171529,5.839854191735563,0.7488680742401216,0.17836354699845006,5.228219589274223
trf_16_1142a_t2,43.442919498137655,16.702010319387327,4.4535032054500405,0.17347678206556408,10.251390230900473
trf_16_1143a_t2,14.598819226756222,5.93393920361032,4.332254194193619,1.853272906460834,29.675373925129577
trf_16_1585a_t2,5.439044361256318,1.50220602799091,1.8785698019767163,0.006065361102446893,34.53860048206706
trf_16_2658a_t2,7.22906753182628,2.2613982513863387,1.876601323085483,0.013459542855754188,25.959106272332708
trf_16_299a_t2,54.60458450342182,21.292972953139728,4.5615402528150515,0.33575840914744864,8.353767901171743
trf_16_3130a_t2,52.34110170850687,20.85673236319532,3.5858709301799334,0.5205290526495474,6.850965709797299
trf_16_3364a_t2,11.92416715421276,4.252831407170739,1.885127773744311,0.03848685890215509,15.809303487315697
trf_16_3997a_t2,21.184600608710863,7.582388336836406,3.3241873827320934,0.09712977295654882,15.691527275549513
trf_16_538a_t2,17.933156931799633,6.222740624958287,3.3460190799787206,0.10788227619845632,18.658282491497385
trf_16_6312a_t2,12.736231875040938,4.000996560156678,3.3180099697472465,0.04864667960986768,26.051739653464665
trf_16_6318a_t2,45.28010558919931,17.350052143375507,4.408776638385979,0.22874624313538652,9.73667481782023
trf_6_1048a_t2,7.9340600343283585,2.563020597500706,1.8793819537033485,0.01638636116991235,23.687518692470338
trf_6_1151a_t2,24.2669621984475,8.916309899770038,3.342556974691414,0.10934082571583,13.774105499308261
trf_6_1177a_t2,66.95711323426659,25.773770909469757,6.454887140560917,0.2645194432107334,9.640330696421817
trf_6_124a_t2,24.555781691199144,8.505549952454079,4.791891648518878,0.5470327020043328,19.514311166222434
trf_6_1350a_t2,-43.425884768444384,-19.843100721748844,4.738604726052754,0.7658280583257666,
trf_6_1504a_t2,14.10835282508532,4.59629837306171,3.3253863016601506,0.060969510971526246,23.570336969085837
trf_6_1541a_t2,-28.993741013245327,-12.107431030116661,2.7055272150563603,1.5142975618474448,
trf_6_2090a_t2,26.192005474992296,10.366133258996818,1.933109008453581,0.19501478006940998,7.380530713080685
trf_6_3509a_t2,35.093948846631655,15.18568996212321,1.0435365951425835,1.0911325944486403,2.9735513655162316
trf_6_3817a_t2,4.192308378249814,1.480382938501972,0.7100398829088954,0.014137128850263003,16.936728380780988
trf_6_3819a_t2,49.90446801843524,19.815210024341468,3.3901532780417702,0.3949561131337702,6.793286077690302
trf_6_4910a_t2,330.47105510220695,147.2980872957205,8.631403164688576,16.642569169175037,2.611848460380013
trf_6_5085a_t2,36.9478841920406,14.349415047770494,3.4182773481751014,0.291660279326405,9.25161865942915
trf_6_5595a_t2,-30.9792988308789,-14.132837611734523,3.5591976238054026,0.7033551524472291,
trf_6_5659a_t2,9.999440729197508,2.83694885038832,3.2909965121875393,0.012659297794684391,32.91180578307857
trf_6_5711a_t2,17.95102193626046,6.204563722259142,3.2958938982492043,0.04328190640691331,18.360480589640467
trf_6_5712a_t2,10.41402910477632,3.0497081629156435,3.3847091442140664,0.2744880357404382,32.50143734149633
trf_6_6153a_t2,114.50552396128082,47.96267608189389,4.619066587232259,2.3703831794100987,4.033924676676875
trf_6_6158a_t2,83.15557192402795,33.520404799031745,4.50353813855665,0.6688492146251761,5.415798405753428
trf_6_6197a_t2,125.4963647592241,50.78426596562924,6.5454183786394555,0.9094981523943043,5.215623887749595
trf_6_6249a_t2,-41.009465815291385,-17.396356709110165,4.176939800770754,2.048277842421784,
trf_6_6273a_t2,-78.20902109088017,-31.494307093459852,4.401713232751675,3.867130616014689,
trf_6_722a_t2,6.736317162278901,2.054933218867024,1.87889246778725,0.011557022972907937,27.891983446213203
trf_6_723a_t2,22.627764687856157,8.829335332917767,1.9171828444887318,0.14468404979981847,8.47270099780401
trf_6_724a_t2,20.428926061955003,7.257121025898005,3.299117657275784,0.05665036155623829,16.149246647966308
trf_6_727a_t2,50.30004422524035,20.03149678754062,3.4158750864743284,0.37763541820986885,6.790998177214836
trf_6_728a_t2,39.31383999054989,15.30610066074883,3.359139496877168,0.22668870482547446,8.544419720089987
trf_6_729a_t2,39.1016376720346,15.911401353063534,2.107745531986517,0.47466171550204483,5.390427760763513
trf_6_730a_t2,8.628408653626336,2.8526168391124465,1.8951178521364642,0.022950540242597038,21.963700703257565
trf_6_731a_t2,7.64722523621236,2.4417837664910658,1.8838952594209315,0.015070815068365547,24.635017293593112
trf_6_732a_t2,31.98496272791125,12.197110743335305,3.317764374682145,0.142410389810028,10.372888044002446
trf_6_737a_t2,21.329253346918943,8.267668892581641,1.9716960528017577,0.15064970433404445,9.244093174440977
trf_6_808a_t2,22.48370827920771,8.775905507061491,1.9118768229477199,0.14240627621700572,8.503387427045425
trf_6_810a_t2,36.69914547464474,14.176643704798757,3.3833728737067577,0.20551059151716541,9.219214316704768
