voltageLevel,minVoltagePu,meanVoltagePu,maxVoltagePu,maxViolationPu,violationCount,violationPct
MV,0.9774772706428466,0.9906072537926077,0.9992262980589033,0.0,0,0.0
LV,0.0,0.594724332904261,1.0833445670029773,0.9499999999999875,6693,38.840529247910865
