hour,node,bus,phase,voltagePu,baseKvLN,voltageLevel,violationPu,hasViolation
0,uc1606000.2,uc1606000,2,0.9927406778482804,0.2193931022920578,LV,0.0,0
0,uc1606000.4,uc1606000,4,0.00045980294955207037,0.2193931022920578,LV,0.9495401970504479,1
0,60651.1,60651,1,0.9962977391859564,13.336791218280357,MV,0.0,0
0,60651.2,60651,2,0.9968424656064675,13.336791218280357,MV,0.0,0
0,60651.3,60651,3,0.9968413760136722,13.336791218280357,MV,0.0,0
0,uc626698.1,uc626698,1,0.9974644710620316,0.2193931022920578,LV,0.0,0
0,uc626698.4,uc626698,4,0.00011662817662243717,0.2193931022920578,LV,0.9498833718233776,1
0,uc1124340.1,uc1124340,1,0.992553971009709,0.2193931022920578,LV,0.0,0
0,uc1124340.2,uc1124340,2,0.9925624592795441,0.2193931022920578,LV,0.0,0
0,uc1124340.3,uc1124340,3,0.9941982205515971,0.2193931022920578,LV,0.0,0
0,uc1124340.4,uc1124340,4,0.0001769686805750834,0.2193931022920578,LV,0.9498230313194249,1
0,uc639553.1,uc639553,1,0.994213321877117,0.2193931022920578,LV,0.0,0
0,uc639553.4,uc639553,4,6.170176963405224e-08,0.2193931022920578,LV,0.9499999382982304,1
0,uc605829.1,uc605829,1,0.9954608413363085,0.2193931022920578,LV,0.0,0
0,uc605829.4,uc605829,4,0.00010467295813355999,0.2193931022920578,LV,0.9498953270418664,1
0,uc626678.1,uc626678,1,0.9936363474612036,0.2193931022920578,LV,0.0,0
0,uc626678.4,uc626678,4,0.00017027889701146096,0.2193931022920578,LV,0.9498297211029885,1
0,uc605824.1,uc605824,1,0.9961971984174579,0.2193931022920578,LV,0.0,0
0,uc605824.4,uc605824,4,0.0003188475742063668,0.2193931022920578,LV,0.9496811524257935,1
0,uc605855.1,uc605855,1,0.9936952016633805,0.2193931022920578,LV,0.0,0
0,uc605855.2,uc605855,2,0.9911817326268832,0.2193931022920578,LV,0.0,0
0,uc605855.4,uc605855,4,2.210066675944536e-06,0.2193931022920578,LV,0.9499977899333241,1
0,uc605988.2,uc605988,2,0.9878730886041418,0.2193931022920578,LV,0.0,0
0,uc605988.4,uc605988,4,0.002181186130553351,0.2193931022920578,LV,0.9478188138694466,1
0,822641.1,822641,1,0.9955316164045549,13.336791218280357,MV,0.0,0
0,822641.2,822641,2,0.9961945950700745,13.336791218280357,MV,0.0,0
0,822641.3,822641,3,0.9961752271405905,13.336791218280357,MV,0.0,0
0,uc623007.1,uc623007,1,0.9957612599961201,0.2193931022920578,LV,0.0,0
0,uc623007.2,uc623007,2,0.995578745255995,0.2193931022920578,LV,0.0,0
0,uc623007.3,uc623007,3,0.9947447102344685,0.2193931022920578,LV,0.0,0
0,uc623007.4,uc623007,4,1.7876964918135084e-06,0.2193931022920578,LV,0.9499982123035081,1
0,uc605817.1,uc605817,1,0.9964936963236376,0.2193931022920578,LV,0.0,0
0,uc605817.2,uc605817,2,0.9959983953437471,0.2193931022920578,LV,0.0,0
0,uc605817.4,uc605817,4,2.3143505857619735e-06,0.2193931022920578,LV,0.9499976856494142,1
0,uc605823.1,uc605823,1,0.9915050494251684,0.2193931022920578,LV,0.0,0
0,uc605823.4,uc605823,4,0.0006151377567493102,0.2193931022920578,LV,0.9493848622432507,1
0,uc609683.2,uc609683,2,0.9966149038405081,0.2193931022920578,LV,0.0,0
0,uc609683.4,uc609683,4,0.0009266380307059069,0.2193931022920578,LV,0.949073361969294,1
0,uc607387.1,uc607387,1,0.9954840633449387,0.2193931022920578,LV,0.0,0
0,uc607387.4,uc607387,4,0.0004341932085341969,0.2193931022920578,LV,0.9495658067914657,1
0,uc605982.2,uc605982,2,0.9890715003434746,0.2193931022920578,LV,0.0,0
0,uc605982.4,uc605982,4,0.0005487109551181106,0.2193931022920578,LV,0.9494512890448819,1
0,uc1607257.1,uc1607257,1,0.9964527578549863,0.2193931022920578,LV,0.0,0
0,uc1607257.4,uc1607257,4,0.0002716229807218267,0.2193931022920578,LV,0.9497283770192781,1
0,uc609688.1,uc609688,1,0.994828169840024,0.2193931022920578,LV,0.0,0
0,uc609688.2,uc609688,2,0.9939660289416713,0.2193931022920578,LV,0.0,0
0,uc609688.4,uc609688,4,3.850796441124e-06,0.2193931022920578,LV,0.9499961492035588,1
0,uc622273.1,uc622273,1,0.9968046974379283,0.2193931022920578,LV,0.0,0
0,uc622273.2,uc622273,2,0.9945677119564812,0.2193931022920578,LV,0.0,0
0,uc622273.4,uc622273,4,8.61711369907054e-06,0.2193931022920578,LV,0.9499913828863009,1
0,uc622709.2,uc622709,2,0.9951749679511236,0.2193931022920578,LV,0.0,0
0,uc622709.4,uc622709,4,5.961375098743909e-05,0.2193931022920578,LV,0.9499403862490126,1
0,822371.1,822371,1,0.9954917892256266,13.336791218280357,MV,0.0,0
0,822371.2,822371,2,0.996146888309115,13.336791218280357,MV,0.0,0
0,822371.3,822371,3,0.9961310166086508,13.336791218280357,MV,0.0,0
0,uc1607358.1,uc1607358,1,0.9967824378431525,0.2193931022920578,LV,0.0,0
0,uc1607358.2,uc1607358,2,0.9952776332314892,0.2193931022920578,LV,0.0,0
0,uc1607358.4,uc1607358,4,1.5405510785135628e-06,0.2193931022920578,LV,0.9499984594489215,1
0,uc624033.1,uc624033,1,0.9998082281617922,0.2193931022920578,LV,0.0,0
0,uc624033.4,uc624033,4,2.0863980637801827e-05,0.2193931022920578,LV,0.9499791360193621,1
0,uc1132019.1,uc1132019,1,0.9944066847289108,0.2193931022920578,LV,0.0,0
0,uc1132019.4,uc1132019,4,7.866759577970301e-05,0.2193931022920578,LV,0.9499213324042203,1
0,uc1607347.1,uc1607347,1,0.9933074640939503,0.2193931022920578,LV,0.0,0
0,uc1607347.2,uc1607347,2,0.993089746339296,0.2193931022920578,LV,0.0,0
0,uc1607347.3,uc1607347,3,0.9939381414687187,0.2193931022920578,LV,0.0,0
0,uc1607347.4,uc1607347,4,8.257006039728774e-13,0.2193931022920578,LV,0.9499999999991743,1
0,uc1607265.1,uc1607265,1,0.991899089045386,0.2193931022920578,LV,0.0,0
0,uc1607265.4,uc1607265,4,0.0027194858605805116,0.2193931022920578,LV,0.9472805141394195,1
0,uc605904.1,uc605904,1,0.9954124362876605,0.2193931022920578,LV,0.0,0
0,uc605904.2,uc605904,2,0.9933831597356507,0.2193931022920578,LV,0.0,0
0,uc605904.3,uc605904,3,0.9956619281077895,0.2193931022920578,LV,0.0,0
0,uc605904.4,uc605904,4,3.72183515626624e-07,0.2193931022920578,LV,0.9499996278164843,1
0,uc605989.1,uc605989,1,0.9979819581361464,0.2193931022920578,LV,0.0,0
0,uc605989.4,uc605989,4,0.0005819423825394942,0.2193931022920578,LV,0.9494180576174605,1
0,uc1609690.1,uc1609690,1,0.999871665781634,0.2193931022920578,LV,0.0,0
0,uc1609690.4,uc1609690,4,5.388362222490079e-05,0.2193931022920578,LV,0.949946116377775,1
0,uc607366.1,uc607366,1,0.9871888628685695,0.2193931022920578,LV,0.0,0
0,uc607366.4,uc607366,4,0.0010438678983146047,0.2193931022920578,LV,0.9489561321016854,1
0,uc606122.1,uc606122,1,0.9920159442048272,0.2193931022920578,LV,0.0,0
0,uc606122.2,uc606122,2,0.991796799876975,0.2193931022920578,LV,0.0,0
0,uc606122.3,uc606122,3,0.9922886583582208,0.2193931022920578,LV,0.0,0
0,uc606122.4,uc606122,4,9.02134664384327e-13,0.2193931022920578,LV,0.9499999999990978,1
