hour,element,line,bus1,bus2,normAmps,maxCurrentA,loadingRatio,loadingPct,isOverloaded,activeLossesKw,reactiveLossesKvar
0,Line.smt_34422,smt_34422,62911,62921,163.8,0.014172936862991852,8.652586607443133e-05,0.008652586607443133,0,5.580664503668231e-08,-0.04829295327897664
0,Line.smt_34421,smt_34421,8001,62911,163.8,0.013806485466949124,8.428867806440245e-05,0.008428867806440246,0,6.966572277633531e-08,-0.0630182478214921
0,Line.smt_34420,smt_34420,7991,8001,163.8,0.013478139638857469,8.228412477934963e-05,0.008228412477934963,0,6.509533761800413e-08,-0.061003797866016646
0,Line.smt_34711,smt_34711,780431,71861,286.65,7.4755406584297655,0.02607898363310576,2.607898363310576,0,0.0052436343920126095,-0.043572426557531345
0,Line.smt_34710,smt_34710,780421,71851,286.65,7.475622267838064,0.026079268333640555,2.6079268333640555,0,0.0046140712327760415,-0.03833777592205206
0,Line.smt_34709,smt_34709,780411,71841,286.65,7.475701810378807,0.026079545823753034,2.6079545823753034,0,0.004511417659290601,-0.037481840069625835
0,Line.smt_34708,smt_34708,71841,71831,286.65,7.475774431159363,0.026079799166786547,2.6079799166786546,0,0.008098710322767147,-0.0672820146808549
0,Line.smt_34707,smt_34707,71831,71821,286.65,7.475830986480385,0.026079996464260895,2.6079996464260895,0,0.0062758812416577716,-0.05213506008083232
0,Line.smt_34706,smt_34706,71821,71811,286.65,7.475891960992421,0.02608020917841417,2.608020917841417,0,0.0067361355336324775,-0.05595520375218848
0,Line.smt_34705,smt_34705,780401,71801,286.65,7.475995537749816,0.026080570513692017,2.608057051369202,0,0.005650854845298454,-0.04693504958834865
0,Line.smt_34704,smt_34704,780391,71791,286.65,7.476082303682873,0.026080873203149744,2.6080873203149744,0,0.004716958044897183,-0.039174736111684524
0,Line.smt_34703,smt_34703,71791,71781,286.65,7.476151929078245,0.026081116096557635,2.6081116096557633,0,0.00754732495227654,-0.0626776851161103
0,Line.smt_34702,smt_34702,71781,71771,286.65,7.476210116766022,0.0260813190886657,2.6081319088665698,0,0.006278359210453346,-0.05213612393384028
0,Line.smt_34701,smt_34701,780381,71751,286.65,7.4762959305325944,0.02608161845641931,2.608161845641931,0,0.0046278597199270735,-0.038426700366939716
0,Line.smt_34700,smt_34700,71751,71741,286.65,7.476346592699567,0.02608179519518426,2.608179519518426,0,0.005411937339027645,-0.0449351115723789
0,Line.smt_34721,smt_34721,16cs245,553961,286.65,7.475421574318488,0.026078568199262124,2.607856819926212,0,0.0001184795636072522,-0.000984095463883932
0,Line.smt_34720,smt_34720,71871,780431,286.65,7.475494445531251,0.026078822415947153,2.6078822415947154,0,0.004837375655100914,-0.0401983962202753
0,Line.smt_34719,smt_34719,71861,780421,286.65,7.475581331012474,0.026079125522457614,2.6079125522457614,0,0.004599065693852026,-0.03821465273697459
0,Line.smt_34718,smt_34718,71851,780411,286.65,7.475661533013462,0.026079405313146564,2.6079405313146564,0,0.004411715881564305,-0.03665494429067349
0,Line.smt_34717,smt_34717,71811,780401,286.65,7.475943969993339,0.026080390615710238,2.6080390615710236,0,0.005721285605628509,-0.04752246294662427
0,Line.smt_34716,smt_34716,71801,780391,286.65,7.476038968260535,0.026080722024282348,2.6080722024282346,0,0.00474242509737087,-0.039387908636578685
0,Line.smt_34715,smt_34715,71771,780381,286.65,7.476252751798867,0.026081467824171874,2.6081467824171876,0,0.004583613752751262,-0.03806091630586707
0,Line.smt_34714,smt_34714,553951,780441,286.65,7.475420325799418,0.026078563843709816,2.6078563843709817,0,0.0001649164605914848,-0.0013702478779814556
0,Line.smt_34713,smt_34713,71741,536711,286.65,7.476368034865776,0.026081869997787464,2.6081869997787464,0,0.002270256768111722,-0.01898043809767205
0,Line.smt_34712,smt_34712,553961,71871,286.65,7.475451964484865,0.026078674217634278,2.607867421763428,0,0.0034709983821958304,-0.028844911999110535
0,Line.smt_40856,smt_40856,824391,824401,286.65,1.1758714448603766,0.004102115628328543,0.41021156283285426,0,0.00018684558226232184,-0.058005173533270296
0,Line.smt_40855,smt_40855,824381,824391,286.65,1.175830742448385,0.004101973634915001,0.4101973634915001,0,0.00017680012889104545,-0.054892168024632725
0,Line.smt_40859,smt_40859,824421,824431,286.65,1.1759980857079668,0.004102557424412932,0.41025574244129315,0,0.00015449259444358176,-0.047946122593721156
0,Line.smt_40858,smt_40858,824411,824421,286.65,1.1759600350669699,0.004102424681901169,0.4102424681901169,0,0.0001897179176539794,-0.05888404382118688
