transformer,ratedKva,maxApparentPowerKva,maxLoadingPct,meanLoadingPct,overloadHours
trf_6_4910a,30.0,26.56157395957782,88.53857986525941,42.11600848239382,0
trf_11_305a,75.0,60.500434501002154,80.66724600133621,27.875020451830363,0
trf_6_1139a,15.0,11.180018514499599,74.53345676333066,27.4462889442153,0
trf_6_1146a,10.0,6.073889664416053,60.73889664416053,24.643881854997826,0
trf_6_3509a,5.0,2.8031428872358806,56.06285774471761,26.708545448411986,0
trf_6_4489a,25.0,13.726321842824488,54.90528737129795,22.97227860470538,0
trf_6_6273a,30.0,16.110609490842993,53.70203163614331,19.521168896343042,0
trf_6_1541a,15.0,6.651472947940078,44.343152986267185,16.606479143447984,0
trf_11_4955a,15.0,6.471416509356503,43.142776729043355,20.60010370847475,0
trf_34_5029a,10.0,3.9430571210252685,39.43057121025269,14.632474157273421,0
trf_6_6249a,30.0,11.59237395874559,38.64124652915197,15.077037653823892,0
trf_16_2195a,15.0,5.4952208406799885,36.63480560453326,17.48584918757927,0
trf_6_1138a,10.0,3.50801288932367,35.080128893236704,17.709142386232003,0
trf_16_3996a,15.0,5.112904198539742,34.08602799026495,16.2566792304932,0
trf_16_6082a,15.0,4.770552752906931,31.80368501937954,11.505453788001903,0
trf_6_3256a,15.0,4.722829672047517,31.485531146983444,15.084956605788198,0
trf_6_3013a,5.0,1.5696237677500235,31.39247535500047,15.064957637787996,0
trf_16_1143a,30.0,8.290713067627758,27.635710225425857,14.524066226020459,0
trf_11_131a,10.0,2.759164916944228,27.59164916944228,13.27754338112773,0
trf_6_6153a,30.0,7.675060264386341,25.583534214621135,14.47232618257057,0
trf_16_5055a,10.0,2.3877930418812996,23.877930418812998,11.446044947680141,0
trf_11_3987a,5.0,1.1211961731333857,22.423923462667712,10.870137781318038,0
trf_6_5595a,30.0,6.70009953314065,22.333665110468832,8.214501556967386,0
trf_6_1019a,25.0,5.277431449567485,21.10972579826994,12.630932487893661,0
trf_6_3434a,5.0,1.0334523046692767,20.669046093385536,10.049150819508975,0
trf_6_127a,15.0,3.099879101791721,20.665860678611473,9.972665461209411,0
trf_6_729a,15.0,3.066934653185689,20.446231021237924,9.880097541981682,0
trf_16_2139a,25.0,4.843205387013982,19.372821548055928,9.301069999285,0
trf_6_1350a,45.0,8.714522406619423,19.365605348043164,6.993721207486355,0
trf_6_4249a,25.0,4.69753578560808,18.79014314243232,7.361906463412421,0
trf_34_1581a,10.0,1.7756885583308375,17.756885583308375,8.604424673259357,0
trf_6_1030a,10.0,1.6852576108998494,16.852576108998495,8.171692222566193,0
trf_6_3563a,10.0,1.6371308680067027,16.371308680067028,7.934758719773163,0
trf_16_2916a,10.0,1.61841353694783,16.1841353694783,7.828552411303574,0
trf_6_3820a,15.0,2.3369706561993233,15.579804374662157,7.554423260485188,0
trf_6_3538a,10.0,1.5569292932243712,15.569292932243712,7.58378439415102,0
trf_34_1018a,5.0,0.7560534282398721,15.121068564797444,7.437294851445748,0
trf_6_6158a,45.0,6.483358701085058,14.407463780189017,7.006337653710325,0
trf_6_2860a,10.0,1.4295520423742254,14.295520423742255,6.950300018503245,0
trf_16_3221a,25.0,3.515713972432198,14.062855889728791,6.778492430196512,0
trf_16_5474a,10.0,1.3948942414448562,13.948942414448561,6.777751534569316,0
trf_16_3130a,30.0,4.062079097436807,13.540263658122688,6.613022993375658,0
trf_6_2090a,15.0,2.0280828178581967,13.520552119054646,6.620508906327224,0
trf_6_3634a,10.0,1.333954898860814,13.33954898860814,6.5007293143902025,0
trf_6_6197a,75.0,9.831250436116258,13.108333914821678,6.340308237553085,0
trf_16_1301a,10.0,1.309616950548023,13.09616950548023,6.416513601834178,0
trf_11_2597a,10.0,1.3039346285677726,13.039346285677727,6.37283249326646,0
trf_6_727a,30.0,3.9080369682277807,13.026789894092603,6.354935441071649,0
trf_6_3819a,30.0,3.861737838660608,12.872459462202025,6.309413348932382,0
trf_6_129a,10.0,1.2781058713134528,12.781058713134527,6.268152788379176,0
trf_6_4704a,10.0,1.267520468590298,12.67520468590298,9.697262735433554,0
trf_16_537a,5.0,0.6288391194857584,12.576782389715168,6.26946087210608,0
trf_16_504a,15.0,1.8133126591190964,12.088751060793976,8.091463099126424,0
trf_6_1238a,15.0,1.8021393454299484,12.014262302866323,5.851576591721866,0
trf_16_1144a,15.0,1.7861408134830623,11.907605423220415,5.795678753875278,0
trf_16_3548a,10.0,1.1891652623424989,11.891652623424989,7.971875294837652,0
trf_6_723a,15.0,1.7415455189998181,11.610303459998788,5.720677228293447,0
trf_6_3818a,10.0,1.157952616179201,11.57952616179201,5.665342838762054,0
trf_6_808a,15.0,1.729414873300151,11.529432488667675,5.68473946835746,0
trf_16_2428a,5.0,0.5747689839465955,11.49537967893191,5.69936092733857,0
trf_16_1141a,15.0,1.6857530657453432,11.238353771635621,5.477891944436031,0
trf_6_737a,15.0,1.635460937979595,10.903072919863968,5.390156959172678,0
trf_11_132a,10.0,1.0885668276373328,10.885668276373327,5.36424465554519,0
trf_6_5712a,30.0,3.2322703940791415,10.774234646930472,6.133475051600635,0
trf_6_1262a,10.0,1.0692224613442878,10.692224613442878,5.275023721377713,0
trf_6_2417a,10.0,1.0361733135298727,10.361733135298728,5.09739557106616,0
trf_6_2887a,10.0,1.0293703895897401,10.293703895897401,5.069581762828743,0
trf_6_1475a,15.0,1.513922199112227,10.09281466074818,6.042456600943457,0
trf_6_728a,30.0,3.0240804170103766,10.080268056701254,4.96866442617374,0
trf_16_3904a,10.0,0.9970612326278248,9.970612326278246,4.907961688832557,0
trf_16_303a,15.0,1.4863825312095322,9.909216874730214,4.90317894825634,0
trf_6_124a,45.0,4.416924166167438,9.81538703592764,5.571455495081234,0
trf_34_5260a,10.0,0.9793972445397751,9.79397244539775,4.8442099348413965,0
trf_6_5085a,30.0,2.8327417694556036,9.442472564852013,4.671088708761606,0
trf_6_810a,30.0,2.8120439044606247,9.373479681535416,4.638270192780522,0
trf_16_299a,45.0,4.198721664669125,9.33049258815361,4.598578122106158,0
trf_16_300a,15.0,1.391214157998513,9.27476105332342,4.574607965828865,0
trf_6_1445a,10.0,0.924475969057687,9.24475969057687,4.567312425167119,0
trf_16_6460a,25.0,2.3104651163253456,9.241860465301382,4.501690831650778,0
trf_6_1503a,10.0,0.8525897991688293,8.525897991688293,4.236800671337543,0
trf_16_1095a,15.0,1.2615916837678156,8.410611225118771,4.159060104949361,0
trf_6_2064a,5.0,0.417210354457395,8.3442070891479,4.227387667821374,0
trf_6_1960a,10.0,0.8341463363004517,8.341463363004516,4.147248455672002,0
trf_6_732a,30.0,2.4341614696167055,8.113871565389019,4.04463032455705,0
trf_34_1649a,5.0,0.404759664387682,8.095193287753641,4.117815554847349,0
trf_6_5472a,15.0,1.1533382807513681,7.688921871675787,3.8149931523315934,0
trf_16_6318a,45.0,3.4503282444020082,7.66739609867113,3.81768381815596,0
trf_6_1178a,15.0,1.1189426533229845,7.459617688819896,3.710158525152364,0
trf_16_1142a,45.0,3.308352821075419,7.351895157945376,3.658364137933565,0
trf_6_128a,15.0,1.0888637253390785,7.259091502260523,3.630426932990798,0
trf_6_3224a,5.0,0.3567244646344879,7.134489292689759,3.6517038629172496,0
trf_11_130a,15.0,1.0499868787773479,6.999912525182319,3.5669780539095624,0
trf_6_1177a,75.0,4.98044843570759,6.640597914276786,3.38374740270614,0
trf_6_3019a,10.0,0.6598694577307809,6.598694577307809,3.335748618753224,0
trf_6_6394a,25.0,1.5789778002106278,6.3159112008425105,3.1301841840367017,0
trf_6_1145a,10.0,0.627553101584807,6.27553101584807,3.7125988010412403,0
trf_6_3011a,10.0,0.6239671410532046,6.239671410532046,3.193275977687858,0
trf_16_4173a,10.0,0.6214606740197115,6.214606740197115,3.1454661132215738,0
trf_6_3817a,5.0,0.30702328370622145,6.140465674124429,3.1894600285357395,0
trf_6_3507a,10.0,0.6046241138902029,6.046241138902029,3.074627216268371,0
trf_6_1151a,30.0,1.812891761715331,6.042972539051104,3.071899521953181,0
trf_6_1647a,10.0,0.6027762044117884,6.027762044117884,3.0582750962675256,0
trf_16_3364a,15.0,0.878133008736771,5.854220058245141,3.0236613478046146,0
trf_16_3328a,10.0,0.5798126343366213,5.798126343366214,2.951890526029326,0
trf_6_1212a,25.0,1.3859827850153124,5.543931140061249,2.773183593616705,0
trf_11_4785a,10.0,0.5411813257573282,5.411813257573282,2.7736660152119548,0
trf_16_3997a,30.0,1.5618426754089028,5.206142251363009,2.68581409627931,0
trf_6_724a,30.0,1.5052920103637388,5.017640034545796,2.5896034908004366,0
trf_16_301a,25.0,1.2365808412650756,4.9463233650603025,2.509872947470389,0
trf_6_1256a,10.0,0.48951979796363426,4.895197979636342,2.5497161912362407,0
trf_6_735a,10.0,0.47931808890827393,4.793180889082739,2.5017744941012157,0
trf_16_6081a,10.0,0.476473536609372,4.76473536609372,2.469502470931583,0
trf_6_1870a,15.0,0.6850314156369877,4.566876104246584,2.3527839647361604,0
trf_6_3142a,10.0,0.43941755786426684,4.394175578642669,2.2891177091921393,0
trf_6_5711a,30.0,1.3061825740764084,4.353941913588028,2.278128740994968,0
trf_16_538a,30.0,1.301901063017201,4.339670210057337,2.276813489944632,0
trf_6_6272a,15.0,0.6144874240255112,4.096582826836741,2.1341823481816076,0
trf_16_5730a,25.0,1.0166132050955672,4.066452820382269,2.0739067954009394,0
trf_6_1344a,10.0,0.4039780626040782,4.039780626040782,2.1331809312487517,0
trf_6_4161a,10.0,0.38551720799922096,3.8551720799922093,2.0382891042017035,0
trf_34_5142a,10.0,0.37405036885005943,3.7405036885005942,1.9893743867740632,0
trf_6_1048a,15.0,0.5598273770703951,3.732182513802634,2.020471712935498,0
trf_6_731a,15.0,0.5365193816969248,3.5767958779794986,1.9482470455125072,0
trf_6_730a,15.0,0.5174364192625679,3.4495761284171196,2.1932503493940283,0
trf_6_3613a,10.0,0.34453460783981854,3.4453460783981855,1.845976228214339,0
trf_6_3012a,10.0,0.343704419219813,3.4370441921981296,1.8415890192424298,0
trf_16_2658a,15.0,0.501864731952333,3.3457648796822204,1.8445015963806244,0
trf_6_1504a,30.0,0.9958166364416371,3.3193887881387902,1.7958816028401576,0
trf_16_302a,10.0,0.3099216091594095,3.0992160915940947,1.687813897962279,0
trf_6_722a,15.0,0.46370922080229715,3.091394805348648,1.7204014007301585,0
trf_16_6312a,30.0,0.8850243149752498,2.9500810499174994,1.624230483347943,0
trf_6_878a,10.0,0.2531061890750643,2.5310618907506433,1.419942787892234,0
trf_16_1585a,15.0,0.35861806904762944,2.390787126984196,1.3966087302874362,0
trf_6_3010a,10.0,0.23612283728971223,2.3612283728971226,1.3377930970217964,0
trf_6_5659a,30.0,0.6675705123614311,2.22523504120477,1.2817151103941902,0
trf_16_5666a,10.0,0.2208108052656113,2.208108052656113,1.2670729152408524,0
trf_6_1213a,10.0,0.18379631426639842,1.8379631426639844,1.498081290225734,0
trf_6_122a,10.0,0.17148920610213936,1.7148920610213936,1.0640926827511124,0
trf_6_3604a,10.0,0.1443382434568301,1.443382434568301,0.9080679757071762,0
trf_16_6019a,10.0,0.07830254303631147,0.7830254303631147,0.6046076813123762,0
trf_16_5003a,15.0,0.10507716084685664,0.700514405645711,0.5376687320989314,0
trf_6_738a,5.0,0.03478289028106079,0.6956578056212158,0.6911495734719066,0
trf_6_733a,10.0,0.062232962196704475,0.6223296219670448,0.5275142844498372,0
trf_6_3721a,5.0,0.02978435749943627,0.5956871499887254,0.5905776541345222,0
trf_6_125a,10.0,0.05877602372268159,0.5877602372268159,0.5125578735043824,0
trf_6_726a,15.0,0.07937644226949278,0.5291762817966185,0.5240691534468397,0
trf_6_725a,10.0,0.04961879077055008,0.49618790770550075,0.491435341807988,0
trf_16_539a,10.0,0.049614253268996336,0.4961425326899634,0.492354688699425,0
trf_11_133a,10.0,0.04948092456269419,0.49480924562694195,0.4902000663006831,0
trf_12_6577a,30.0,0.1386011272591008,0.4620037575303359,0.4580474837358699,0
trf_16_6122a,10.0,0.04497974392784137,0.4497974392784137,0.44957088679497187,0
trf_16_3545a,10.0,0.044952738250504075,0.44952738250504076,0.4490090092124989,0
trf_16_1140a,10.0,0.04491154707106852,0.4491154707106852,0.44816615474082205,0
trf_6_3508a,10.0,0.04470407283660312,0.4470407283660312,0.4432609763969071,0
trf_6_1260a,10.0,0.04462392482983386,0.4462392482983386,0.4422971574923313,0
trf_12_6578a,45.0,0.18315373748806482,0.40700830552903294,0.4035229739334938,0
trf_11_6482a,45.0,0.18314028225442971,0.40697840500984384,0.40349332946118466,0
trf_11_5652a,15.0,0.05943138077030489,0.39620920513536595,0.3925807950912339,0
trf_16_4687a,75.0,0.2696085267643225,0.3594780356857633,0.35888648670112233,0
trf_6_4764a,75.0,0.26831994110584056,0.35775992147445407,0.3552418373424909,0
trf_6_4925a,112.5,0.36790799314278555,0.32702932723803163,0.3249336347351572,0
trf_6_4627a,112.5,0.36786533669461996,0.32699141039521773,0.3248705607450832,0
trf_6_4766a,112.5,0.3678561595444593,0.32698325292840824,0.3248287143665172,0
trf_6_4998a,112.5,0.36732012110956364,0.3265067743196121,0.3236380896265489,0
trf_6_6496a,112.5,0.3672027482340029,0.32640244287466924,0.32334874722334156,0
trf_6_4661a,150.0,0.4473214464302256,0.2982142976201504,0.2963692676505741,0
trf_6_4765a,150.0,0.4471843891358172,0.2981229260905448,0.29601435717194585,0
trf_6_6386a,150.0,0.44692655646739327,0.29795103764492886,0.2955377388236458,0
trf_11_4675a,150.0,0.44546483791171376,0.2969765586078092,0.2944229762140432,0
trf_11_6443a,150.0,0.44546304056103847,0.29697536037402567,0.2944404669006632,0
trf_16_4674a,225.0,0.6187329328967837,0.2749924146207927,0.27262505950684596,0
trf_6_5725a,300.0,0.7297978203028259,0.24326594010094196,0.24127943000775942,0
trf_6_5157a,300.0,0.7293307559063891,0.24311025196879635,0.2407638575695564,0
trf_6_4662a,300.0,0.7291242659690171,0.24304142198967238,0.24057775819233637,0
trf_16_3549a,10.0,0.0,0.0,0.0,0
trf_16_3908a,10.0,0.0,0.0,0.0,0
trf_16_6165a,15.0,0.0,0.0,0.0,0
