hour,node,bus,phase,voltagePu,baseKvLN,voltageLevel,violationPu,hasViolation
0,bt474991.1,bt474991,1,0.9854810974022273,0.2193931022920578,LV,0.0,0
0,bt474991.2,bt474991,2,0.9878930393108354,0.2193931022920578,LV,0.0,0
0,bt474991.3,bt474991,3,0.9916534789012301,0.2193931022920578,LV,0.0,0
0,bt474991.4,bt474991,4,0.0025342154566167533,0.2193931022920578,LV,0.9474657845433831,1
0,uc1607297.1,uc1607297,1,0.9972052428676439,0.2193931022920578,LV,0.0,0
0,uc1607297.2,uc1607297,2,0.9961242420211037,0.2193931022920578,LV,0.0,0
0,uc1607297.4,uc1607297,4,3.623748525495718e-06,0.2193931022920578,LV,0.9499963762514745,1
0,uc626695.1,uc626695,1,0.9824495766244876,0.2193931022920578,LV,0.0,0
0,uc626695.4,uc626695,4,0.005321376098605896,0.2193931022920578,LV,0.944678623901394,1
0,uc605823.1,uc605823,1,0.9915765498510603,0.2193931022920578,LV,0.0,0
0,uc605823.4,uc605823,4,0.0006151443969342024,0.2193931022920578,LV,0.9493848556030657,1
0,uc627344.1,uc627344,1,0.9981155803070124,0.2193931022920578,LV,0.0,0
0,uc627344.4,uc627344,4,3.954428132812468e-05,0.2193931022920578,LV,0.9499604557186718,1
0,uc1638954.2,uc1638954,2,0.998826388347623,0.2193931022920578,LV,0.0,0
0,uc1638954.4,uc1638954,4,0.00027213720383016785,0.2193931022920578,LV,0.9497278627961698,1
0,uc637576.1,uc637576,1,0.99407457507776,0.2193931022920578,LV,0.0,0
0,uc637576.2,uc637576,2,0.993864360360416,0.2193931022920578,LV,0.0,0
0,uc637576.3,uc637576,3,0.9943578096996964,0.2193931022920578,LV,0.0,0
0,uc637576.4,uc637576,4,3.1743714876568597e-06,0.2193931022920578,LV,0.9499968256285123,1
0,uc626476.1,uc626476,1,0.9917136338160799,0.2193931022920578,LV,0.0,0
0,uc626476.4,uc626476,4,0.0003246795636886556,0.2193931022920578,LV,0.9496753204363113,1
0,uc1607280.1,uc1607280,1,0.9930183185479493,0.2193931022920578,LV,0.0,0
0,uc1607280.2,uc1607280,2,0.9928265401226442,0.2193931022920578,LV,0.0,0
0,uc1607280.3,uc1607280,3,0.993542721555172,0.2193931022920578,LV,0.0,0
0,uc1607280.4,uc1607280,4,4.702421500594042e-13,0.2193931022920578,LV,0.9499999999995297,1
0,uc606110.1,uc606110,1,0.9938736398525492,0.2193931022920578,LV,0.0,0
0,uc606110.2,uc606110,2,0.9936550967644452,0.2193931022920578,LV,0.0,0
0,uc606110.3,uc606110,3,0.9941413014826902,0.2193931022920578,LV,0.0,0
0,uc606110.4,uc606110,4,2.1529261644366285e-12,0.2193931022920578,LV,0.949999999997847,1
0,uc605808.1,uc605808,1,0.9989924174826906,0.2193931022920578,LV,0.0,0
0,uc605808.4,uc605808,4,6.144188191951913e-05,0.2193931022920578,LV,0.9499385581180805,1
0,uc605817.1,uc605817,1,0.9965593142972079,0.2193931022920578,LV,0.0,0
0,uc605817.2,uc605817,2,0.9960639784191174,0.2193931022920578,LV,0.0,0
0,uc605817.4,uc605817,4,2.314502955187578e-06,0.2193931022920578,LV,0.9499976854970448,1
0,uc606124.1,uc606124,1,0.9982399009020683,0.2193931022920578,LV,0.0,0
0,uc606124.4,uc606124,4,1.6777035138226344e-06,0.2193931022920578,LV,0.9499983222964862,1
0,uc1121173.2,uc1121173,2,0.9928432290526265,0.2193931022920578,LV,0.0,0
0,uc1121173.4,uc1121173,4,0.0004407551418832105,0.2193931022920578,LV,0.9495592448581167,1
0,uc605835.1,uc605835,1,0.9901444679169045,0.2193931022920578,LV,0.0,0
0,uc605835.4,uc605835,4,0.004405533007983991,0.2193931022920578,LV,0.945594466992016,1
0,uc1609690.1,uc1609690,1,0.9999560070665718,0.2193931022920578,LV,0.0,0
0,uc1609690.4,uc1609690,4,5.3884353929542156e-05,0.2193931022920578,LV,0.9499461156460705,1
0,713791.1,713791,1,0.9957533510044617,13.336791218280357,MV,0.0,0
0,713791.2,713791,2,0.9963995964225785,13.336791218280357,MV,0.0,0
0,713791.3,713791,3,0.9963846168644993,13.336791218280357,MV,0.0,0
0,uc624033.1,uc624033,1,0.9998917997321048,0.2193931022920578,LV,0.0,0
0,uc624033.4,uc624033,4,2.0864289250643594e-05,0.2193931022920578,LV,0.9499791357107493,1
0,uc609688.1,uc609688,1,0.994901475874145,0.2193931022920578,LV,0.0,0
0,uc609688.2,uc609688,2,0.994039267827042,0.2193931022920578,LV,0.0,0
0,uc609688.4,uc609688,4,3.8510800880516e-06,0.2193931022920578,LV,0.9499961489199119,1
0,uc635966.1,uc635966,1,0.9943439138327873,0.2193931022920578,LV,0.0,0
0,uc635966.2,uc635966,2,0.9941253227507202,0.2193931022920578,LV,0.0,0
0,uc635966.3,uc635966,3,0.9946116451246282,0.2193931022920578,LV,0.0,0
0,uc635966.4,uc635966,4,1.500792640909784e-13,0.2193931022920578,LV,0.9499999999998499,1
0,uc605809.1,uc605809,1,0.9873000081490706,0.2193931022920578,LV,0.0,0
0,uc605809.4,uc605809,4,0.0010178668149403896,0.2193931022920578,LV,0.9489821331850595,1
0,uc605804.1,uc605804,1,0.9977973009065065,0.2193931022920578,LV,0.0,0
0,uc605804.4,uc605804,4,7.29321593035359e-05,0.2193931022920578,LV,0.9499270678406965,1
0,uc605820.1,uc605820,1,0.994980240825141,0.2193931022920578,LV,0.0,0
0,uc605820.2,uc605820,2,0.9907350332929384,0.2193931022920578,LV,0.0,0
0,uc605820.4,uc605820,4,0.0006847669890391756,0.2193931022920578,LV,0.9493152330109608,1
0,uc605867.3,uc605867,3,0.9928990056087507,0.2193931022920578,LV,0.0,0
0,uc605867.4,uc605867,4,0.0005750004552195459,0.2193931022920578,LV,0.9494249995447804,1
0,60721.1,60721,1,0.9963621193273928,13.336791218280357,MV,0.0,0
0,60721.2,60721,2,0.996898741111154,13.336791218280357,MV,0.0,0
0,60721.3,60721,3,0.9968982513713673,13.336791218280357,MV,0.0,0
0,320841.1,320841,1,0.9953438997961344,13.336791218280357,MV,0.0,0
0,320841.2,320841,2,0.9959908484622003,13.336791218280357,MV,0.0,0
0,320841.3,320841,3,0.9959755520672312,13.336791218280357,MV,0.0,0
0,uc634166.1,uc634166,1,0.9978905890864008,0.2193931022920578,LV,0.0,0
0,uc634166.2,uc634166,2,0.997008636369566,0.2193931022920578,LV,0.0,0
0,uc634166.4,uc634166,4,2.3156078666350535e-06,0.2193931022920578,LV,0.9499976843921333,1
0,uc638617.2,uc638617,2,0.9907444834584863,0.2193931022920578,LV,0.0,0
0,uc638617.4,uc638617,4,0.000496313990050517,0.2193931022920578,LV,0.9495036860099494,1
0,uc1621994.1,uc1621994,1,0.9995376722412475,0.2193931022920578,LV,0.0,0
